x,y,Amplitude (m)
-84.21403093,35.5495474,86.6943462
-84.21305974,35.54803778,36.6009028
-84.21143097,35.54475536,354.8876034
-84.20342621,35.52978831,514.8672452
-84.20467167,35.52844077,102.4639374
-84.20775802,35.5260131,209.7413516
-84.20707611,35.52437493,390.2010904
-84.21340464,35.51039519,234.5211836
-84.21551971,35.50975263,77.0551474
-84.21901917,35.51126651,107.0191518
-84.2205959,35.51279005,166.3916738
-84.22516206,35.51221926,183.5327274
-84.22643083,35.51077029,149.5322598
-84.23038613,35.50986978,121.6265622
-84.23215626,35.50872069,623.0864266
-84.2451209,35.50384405,639.9363784
-84.2465883,35.50270585,110.295856
-84.2460741,35.49944932,6.914641801
-84.24568413,35.49768282,6.734859999
-84.24541516,35.49006947,72.7092146
-84.24383988,35.48682474,5.823705801
-84.24236923,35.485358,91.4349084
-84.23925584,35.48319118,262.6255874
-84.24086084,35.47012709,13543.75448
-83.99913572,35.55222567,13247.93438
-83.99542595,35.5503352,128.2567814
-83.99402047,35.54901825,141.8400478
-83.99516332,35.53438941,143.8966848
-83.99372089,35.53118071,67.4554672
-83.99349038,35.52942898,89.2791966
-83.99486388,35.52616112,149.6090706
-83.99892529,35.52438068,211.5157924
-83.99918656,35.50474776,181.2367524
-83.99619169,35.50245913,94.950394
-83.99490272,35.50113926,272.0120898
-83.98872672,35.49196443,43.2016222
-83.98332689,35.48720042,191.2939578
-83.98136389,35.48775575,18.676713
-83.97973644,35.48921278,28.3609964
-83.97861853,35.49099788,0.746957199
-83.97751404,35.4948105,54.7148932
-83.97542653,35.4995829,1728.577517
-83.94228301,35.44954246,1611.452735
-83.93809121,35.44785648,104.0496908
-83.93576879,35.44759758,7.2474886
-83.93331616,35.44830231,18.4618654
-83.93119522,35.44904271,1.3319438
-83.92905035,35.44912443,10.8158512
-83.9270998,35.4500092,23.6900092
-83.92557487,35.45133324,206.0850462
-83.92034737,35.45700285,166.9454908
-83.91811925,35.46009053,120.9302556
-83.91371847,35.46378767,81.9688122
-83.90784502,35.46588394,1877.442413
-83.86824102,35.4559549,2139.980614
-83.86708439,35.4527377,45.8566042
-83.86675163,35.45098807,77.715275
-83.86502262,35.4478926,128.1610462
-83.86099104,35.44864109,14.2539694
-83.85670337,35.44966977,120.3463822
-83.85457787,35.45030336,109.4793238
-83.85048544,35.45138514,2307.932438
-83.80492818,35.44730397,2534.174196
-83.80490046,35.45253228,351.8301996
-83.79855168,35.45464462,6115.64083
-83.68232793,35.43786993,938.0479988
-83.58295736,35.43535997,5308.507934
-83.57896063,35.4343638,102.9531888
-83.57681358,35.43438263,510.0854946
-83.56550222,35.4111156,407.2742388
-83.56150804,35.41015483,129.7724032
-83.55984538,35.40905822,152.686512
-83.56092592,35.40567828,658.196198
-83.55018116,35.3808922,478.7672824
-83.54803804,35.38099153,119.6333776
-83.54374556,35.3809919,119.1424564
-83.54159362,35.38081058,128.496676
-83.53713308,35.38071638,136.7883462
-83.53513011,35.3800193,341.554807
-83.52699069,35.37751663,121.7278634
-83.52103826,35.37509911,246.1964252
-83.51950905,35.37397517,106.9184072
-83.51990076,35.37057594,52.2207686
-83.52123068,35.365924,75.5601198
-83.52120307,35.3643291,62.4789066
-83.52005295,35.36273059,92.9210304
-83.51723339,35.35981476,118.650422
-83.51654553,35.35821559,162.2978808
-83.51294179,35.35661401,89.3292906
-83.51094296,35.3560246,9.2495788
-83.50877795,35.3553974,110.5496656
-83.50462678,35.35458729,134.007016
-83.50288321,35.35335246,362.7718424
-83.50765728,35.35118201,34.8754428
-83.51180477,35.35187826,163.069885
-83.51302251,35.35069913,95.0405632
-83.51253273,35.34909581,18.693411
-83.5117071,35.34735524,94.9453846
-83.51258728,35.34410991,306.836882
-83.51898016,35.34378877,127.9745852
-83.52307382,35.3427646,118.2825094
-83.52504239,35.34238995,13.3049664
-83.52677192,35.34115363,6.2316936
-83.52861341,35.34048541,1.280180002
-83.5304319,35.34024001,89.7868158
-83.53063726,35.33871234,110.8168336
-83.52885166,35.33754186,3.015658799
-83.52701188,35.33674926,316.769409
-83.51948095,35.33334781,196.1174534
-83.51547351,35.3318178,120.2935052
-83.51362729,35.33080879,343.0926928
-83.51794515,35.32639394,3380.905286
-83.58300511,35.4364406,3757.218093
-83.58056205,35.43933221,100.3310462
-83.57992156,35.44110359,324.2851788
-83.57345489,35.44408103,267.493611
-83.57179407,35.44277339,130.269447
-83.5677928,35.44164175,110.696608
-83.56578033,35.44070205,1712.68603
-83.53299736,35.43952884,1761.926206
-83.53186955,35.4379841,161.9711566
-83.52783173,35.43706821,105.7339624
-83.52569355,35.43737439,1599.936125
-83.49481056,35.44803136,1526.735989
-83.49135725,35.4436408,78.2006302
-83.48930891,35.44043805,48.616227
-83.48813402,35.43708204,60.7217204
-83.48805007,35.43532604,8.548262799
-83.48781254,35.43154507,16.5109824
-83.48727837,35.42993356,139.8490896
-83.48423164,35.4274505,47.9110148
-83.48032413,35.42869754,141.8016424
-83.47386898,35.4282892,247.8751308
-83.47186721,35.42765416,8.5293384
-83.47001868,35.42662655,0.2972244
-83.46816481,35.42542235,0.455298799
-83.46631912,35.42448476,8.827119401
-83.46463202,35.42332937,8.2972362
-83.46279585,35.42270161,9.1438248
-83.4607954,35.42210242,129.8386386
-83.45646224,35.42083858,35.7025504
-83.45148764,35.42565538,204.5432642
-83.45018791,35.42668619,155.5162664
-83.44609414,35.42756634,128.2734794
-83.44430496,35.42849138,987.578163
-83.42477273,35.43270198,771.4659678
-83.41910083,35.43086876,22.59796
-83.41302293,35.43070018,567.1459002
-83.39675556,35.44190627,1023.305204
-83.39887312,35.44659663,60.6454662
-83.39990111,35.44819874,80.8873384
-83.39947586,35.44982974,274.2301408
-83.39412373,35.45211878,74.8048136
-83.39011556,35.45069159,47.8575812
-83.38524757,35.44700196,116.7563122
-83.37828191,35.44163821,267.0772742
-83.37611462,35.44098037,9.954234401
-83.37412617,35.44078514,386.1150898
-83.36520069,35.44067196,256.2686588
-83.36087939,35.43980107,138.3323546
-83.3590434,35.43916631,10.3099018
-83.35702218,35.43633386,173.8451044
-83.3581243,35.43484661,20.5702662
-83.35959599,35.43357027,54.697082
-83.36008498,35.43032459,1526.599622
-83.33314674,35.41776856,1157.346172
-83.32700164,35.40933256,121.8297212
-83.32304536,35.40537933,23.360502
-83.31950878,35.40299541,22.8868354
-83.31556101,35.40354896,19.494915
-83.31126299,35.40340596,128.1220842
-83.30926684,35.40290329,9.300786002
-83.30710359,35.40233167,0.601128001
-83.30495114,35.40213841,0.180338399
-83.30280193,35.40205837,79.6071584
-83.29922248,35.40395317,112.2278146
-83.29362672,35.3988114,494.9587764
-83.2969235,35.39665737,148.7018126
-83.29754867,35.39502288,44.021494
-83.29738294,35.3915104,62.5679626
-83.2960931,35.39004755,6.615747601
-83.29492212,35.38858242,146.8138254
-83.29111345,35.38446302,35.4877028
-83.2866672,35.38043669,24.8610956
-83.28266761,35.37912154,246.9700992
-83.2742309,35.37853509,282.7505736
-83.27087415,35.38105922,389.0556076
-83.27450726,35.38484906,406.8144872
-83.27083145,35.38683833,14.9346912
-83.26688732,35.38194543,227.3059778
-83.26702702,35.37558756,70.9926602
-83.26589125,35.37236364,19.3034446
-83.26440867,35.37090405,8.5749796
-83.26308015,35.36944155,188.762541
-83.25836028,35.36594209,24.5811258
-83.25408204,35.36643668,118.803487
-83.25193825,35.36651659,8.6228472
-83.24994938,35.36623067,17.363137
-83.24827246,35.36528832,14.5506372
-83.24685696,35.36390684,40.0790962
-83.24616153,35.36218511,57.5797134
-83.24650059,35.35893355,439.3867192
-83.23894553,35.35136632,24978.95899
-83.68016803,35.43750151,24661.19382
-83.67832201,35.43663394,138.9390486
-83.67397978,35.43521597,3600.038706
-83.60495845,35.42866755,3765.363378
-83.60358648,35.4299735,140.7702626
-83.5996854,35.43153946,98.1831268
-83.5975483,35.43186491,581.7438484
-83.58495946,35.43597381,15369.34626
-83.84849973,35.95876045,14975.78108
-83.84298177,35.95635887,4294.463441
-83.76030852,35.95488892,4468.250103
-83.75791285,35.95185627,66.970112
-83.75672038,35.95039658,69.0918712
-83.75428659,35.94734309,70.6509078
-83.75058347,35.94296676,47.2681418
-83.74772958,35.94005795,95.5910406
-83.7465931,35.93873206,137.4507002
-83.74298715,35.93694892,362.9137754
-83.73286101,35.93852657,521.801368
-83.73210967,35.94000917,9.3169274
-83.73119094,35.9416524,19.8060544
-83.73062805,35.94342272,22.5434132
-83.73047018,35.94518381,25.8908056
-83.73077747,35.94693432,48.3752192
-83.73195388,35.95028733,84.0109776
-83.73463965,35.96388051,440.8784072
-83.7294045,35.96735254,67.9881334
-83.72294786,35.9668195,1118.833349
-83.69639001,35.94663076,1328.205674
-83.693695,35.94358187,79.7568838
-83.69243292,35.94212307,95.3717402
-83.68945737,35.93948595,5.3561618
-83.68657805,35.93704745,41.4316342
-83.6844431,35.9361373,40.077983
-83.6815881,35.93790461,266.0753942
-83.68351347,35.94272853,38.8517932
-83.68613686,35.94753679,416.3039606
-83.68128084,35.95078195,68.6666288
-83.67519114,35.9526291,229.4232842
-83.67322331,35.95344397,31.2953916
-83.67069322,35.95612851,59.7515666
-83.66923664,35.95751288,632.002602
-83.65642536,35.96325018,601.21149
-83.65441558,35.96282601,86.108803
-83.65085875,35.96089479,127.3818062
-83.64959049,35.95943568,618.7844652
-83.63720501,35.93536447,928.1572168
-83.64149501,35.93439582,128.5473266
-83.6434755,35.93396463,14.0441312
-83.64570831,35.93113038,1650.787101
-83.61828271,35.93403042,997.2290504
-83.60877355,35.93371708,42.0500168
-83.59850891,35.93144997,36.2129526
-83.58889488,35.93399224,338.290348
-83.58535865,35.93600633,96.8439472
-83.58356234,35.93700042,129.4100566
-83.57944102,35.93807154,183.9741112
-83.57201438,35.93462573,206.2581488
-83.56829342,35.93265945,95.3739666
-83.56628597,35.93226977,138.5917302
-83.56178855,35.93198991,20.9565466
-83.55766764,35.93307573,19.375246
-83.55389483,35.9346505,119.6756792
-83.55227214,35.93588559,39.9677762
-83.54993138,35.9390179,111.7780818
-83.54558239,35.95743417,141.3919848
-83.54377368,35.95851679,13.508682
-83.54172227,35.959441,173.7777558
-83.53654873,35.95931104,214.6255166
-83.5352312,35.95406615,20.1439106
-83.53427558,35.95260817,63.6383044
-83.53217662,35.95214132,84.0788828
-83.52856708,35.95123244,91.5701622
-83.52660271,35.94802906,37.2966528
-83.52530842,35.94657994,141.96083
-83.52146363,35.94467609,224.941541
-83.51357749,35.94241341,271.9313828
-83.51057693,35.93971276,95.1079118
-83.5092851,35.93811739,57.7422406
-83.50695586,35.93532689,193.5921592
-83.5011485,35.92787689,279.1827676
-83.500357,35.92627098,43.94357
-83.498776,35.92305911,7.9783044
-83.49733834,35.92160183,273.9134354
-83.49097949,35.91106087,123.1861554
-83.48683383,35.91135544,119.7196506
-83.48483908,35.91134268,106.3807316
-83.48093307,35.91079771,158.6899996
-83.47987812,35.91235386,160.9820784
-83.47593093,35.91347371,109.3251456
-83.4739479,35.91383909,119.3161156
-83.46982121,35.91475076,73.8046034
-83.46436853,35.91471221,35.1821294
-83.45954794,35.91075505,209.103488
-83.45848415,35.91330706,189.5011492
-83.45401574,35.96797747,437.5772126
-83.45740894,35.9701343,67.5244856
-83.45958898,35.97071025,251.6522184
-83.45724778,35.93703132,69.8109984
-83.45616082,35.93368127,27.5049456
-83.4545797,35.93247105,23.5653308
-83.4525752,35.93216052,248.2959204
-83.44610976,35.93274319,16.4074548
-83.4399391,35.93210269,232.5480366
-83.43794645,35.93140281,515.186177
-83.44520975,35.96826164,12104.93402
-83.2349931,36.08064067,11579.47801
-83.23281594,36.08022157,10.5848622
-83.23082895,36.08063717,10.3984012
-83.22902878,36.08177035,5.669527602
-83.22733047,36.08297372,55.0249194
-83.22662075,36.08458235,57.9943804
-83.22695297,36.08809152,37.8048286
-83.2279644,36.08969518,53.9896434
-83.22994582,36.09276803,37.8844224
-83.2312466,36.09423106,101.6051036
-83.23437284,36.09890497,61.6133936
-83.23860604,36.1089663,144.5061618
-83.24024301,36.1123158,34.2565036
-83.24126452,36.11378394,75.5851668
-83.24364401,36.11698429,506.9368084
-83.23691576,36.12495205,36.9009102
-83.23085048,36.12263152,15.94659
-83.2244987,36.12195649,185.8437306
-83.22148583,36.1245633,113.6593898
-83.22051499,36.12606857,0.208725001
-83.2195479,36.12960183,50.224801
-83.21948316,36.1313607,46.732136
-83.22025802,36.13486166,241.0261678
-83.22536321,36.14666488,364.742763
-83.22391535,36.14970235,27.3607862
-83.22197592,36.15068479,124.5487122
-83.21779882,36.15035304,46.033603
-83.21444877,36.14781373,8.702997599
-83.21125508,36.14489826,102.1155058
-83.20989602,36.1434361,74.4001654
-83.20720027,36.14051132,158.4935198
-83.20165699,36.13493477,88.1860342
-83.19769808,36.13068093,78.249611
-83.19233332,36.12787687,606.9967904
-83.17606312,36.12612756,842.3233742
-83.17492629,36.13123197,67.5645608
-83.17500334,36.13298825,53.0389706
-83.1760333,36.1364849,18.5052802
-83.17673079,36.1382299,2.944413999
-83.17737538,36.13984065,33.7928558
-83.17741284,36.14159764,10.5102778
-83.17763913,36.14335121,39.8013528
-83.1785805,36.14684943,55.6416322
-83.1785222,36.15036584,10.1907894
-83.17864699,36.15212125,209.562683
-83.18253683,36.16408368,134.1979298
-83.18401564,36.16730163,22.3319052
-83.18509323,36.16887738,83.8133846
-83.18767663,36.17183174,292.0764066
-83.18501252,36.17637823,72.9435432
-83.18103789,36.17737915,110.8268524
-83.1790544,36.1780192,0.345092
-83.17707711,36.17888445,0.182564799
-83.17509654,36.17963255,17.2534868
-83.17280599,36.18032991,16.8254614
-83.17081773,36.18130567,0.4463932
-83.16882145,36.18189171,80.8305652
-83.16537295,36.1798089,321.1949356
-83.16769511,36.16989685,53.0790458
-83.16906364,36.16486944,120.4109478
-83.1725955,36.1583155,500.4590976
-83.167136,36.15097814,87.9828752
-83.16325722,36.14936273,103.4708268
-83.16123742,36.14866009,112.8556594
-83.15719003,36.1469664,716.3152568
-83.14027316,36.12972018,731.656266
-83.13650139,36.12789464,115.7327248
-83.1348089,36.12694052,63.8008316
-83.13197015,36.12402735,59.4331914
-83.13019919,36.12287806,134.4945976
-83.12601187,36.12210131,231.4799212
-83.11766573,36.11238288,179.9164972
-83.11255201,36.11112112,97.4278206
-83.1091887,36.11537186,120.6870214
-83.10799368,36.1168802,12.3659822
-83.10657649,36.11822477,131.6320038
-83.10279437,36.12012647,98.9890836
-83.10079071,36.11998136,3.0985922
-83.09884272,36.11900597,39.0571786
-83.09759644,36.11571069,65.70663
-83.09753066,36.11395413,143.0111342
-83.09489551,36.11135917,455.9394466
-83.08406885,36.10522028,226.8078208
-83.07731707,36.10065032,253.8418828
-83.07512587,36.09757849,43.6836378
-83.0737195,36.09435781,3.666324199
-83.072379,36.09279455,36.0443028
-83.07039092,36.09194556,74.342279
-83.06706719,36.09352633,180.146373
-83.06698001,36.09528556,19.066333
-83.06655028,36.09880843,13.0917886
-83.06588534,36.10030721,160.5212136
-83.06233644,36.10246863,433.4867592
-83.05099942,36.097318,531.294181
-83.04920775,36.09248109,247.4164924
-83.04297094,36.09455629,91.599662
-83.03508843,36.0925235,222.7719142
-83.03120829,36.09063974,95.2904766
-83.02904016,36.09054385,63.28542
-83.02573503,36.09288035,849.4734578
-83.00716807,36.08914738,715.2465848
-83.00145139,36.08654343,86.4767156
-82.99418105,36.0822954,292.7348644
-82.99217005,36.08181505,8.8922416
-82.98999929,36.08160388,9.7939336
-82.98800449,36.08176526,10.8169644
-82.98620403,36.08284128,33.6653944
-82.98500841,36.08450296,83.6586498
-82.98230976,36.08715273,35.6023624
-82.98025075,36.08760659,195.166224
-82.98169814,36.07928448,124.0266214
-82.98091724,36.07591709,89.815759
-82.98174999,36.07414556,47.7111954
-82.98343993,36.07087249,55.0939378
-82.98414004,36.06585804,96.6402316
-82.98310389,36.06438785,159.4425228
-82.97920316,36.06290705,97.1723412
-82.97704825,36.06330706,114.5877986
-82.97695205,36.06922195,3.2900626
-82.97691496,36.07084512,161.5236502
-82.9739759,36.0736429,43.2467068
-82.97181382,36.07376864,397.2420804
-82.9625148,36.0681973,396.8129418
-82.96034501,36.06800746,84.6126622
-82.95665505,36.06887906,126.3237096
-82.95523465,36.07012818,1565.783149
-82.92568304,36.07398711,1340.551062
-82.92021607,36.07136156,9.580755799
-82.91457697,36.06931541,39.8325224
-82.90965351,36.06544572,188.3189308
-82.90811343,36.06236032,93.859458
-82.90825965,36.0606002,98.0434202
-82.9066444,36.05724555,683.3968196
-82.89275109,36.05507828,535.7074624
-82.88848242,36.05563239,199.257234
-82.88779365,36.05713834,133.096975
-82.88949613,36.06022145,401.0559036
-82.88399315,36.06489459,96.3524694
-82.87675908,36.06182785,201.3606254
-82.8731427,36.0656975,92.0404892
-82.87117994,36.06533154,243.8536958
-82.86483605,36.06468224,114.4697994
-82.86054875,36.06838168,226.366437
-82.8521945,36.0795447,138.526608
-82.84632905,36.07802887,24.5861352
-82.84090532,36.08116099,1770.044773
-82.80368057,36.10251444,2018.566117
-82.80272183,36.10401626,97.1723412
-82.80001727,36.10699923,49.6537294
-82.7982048,36.10789725,130.316758
-82.79405103,36.108427,24571.87566
-83.23136107,36.07746344,24428.54783
-83.22978236,36.0742479,16.3189554
-83.22791046,36.07097984,212.3284284
-83.22222382,36.0693749,184.6843328
-83.21985526,36.06631989,36.1044156
-83.21813536,36.0612139,350.5233028
-83.21011788,36.05081593,149.878465
-83.20479315,36.04496491,198.1061852
-83.20302764,36.04175241,88.382514
-83.19967423,36.03730709,115.35535
-83.19424832,36.03446624,231.6925424
-83.19298505,36.03301289,15.8319304
-83.19200622,36.0312731,34.3973234
-83.19164538,36.029522,57.0921318
-83.19231027,36.02788734,30.9731202
-83.19353163,36.02651292,12.9615442
-83.19498586,36.02513422,33.345906
-83.19584099,36.02336086,138.9429448
-83.1991924,36.02117936,87.8910362
-83.20096474,36.02027429,26.2336712
-83.20226576,36.01878114,82.9517678
-83.20207645,36.01716213,17.2813168
-83.20157666,36.01554882,64.8477962
-83.1999118,36.01233439,134.8886704
-83.1958235,36.00821789,39.9243614
-83.19245249,36.00619197,93.2733582
-83.19075725,36.00506558,43.3157252
-83.18828379,36.00227138,547.2229598
-83.19564186,36.01998431,452.7941
-83.19486493,36.01837605,86.60696
-83.192532,36.01530896,144.0998438
-83.18761014,36.01161304,44.8747618
-83.18188205,36.00907816,224.8380134
-83.18019345,36.00818946,1.627498399
-83.17853409,36.00691081,66.5632374
-83.17567884,36.00425848,71.6895234
-83.17411158,36.00293483,12.2630112
-83.17276464,36.00147194,75.867363
-83.17005465,35.99868164,91.132118
-83.16898196,35.99707854,10.7668704
-83.16771583,35.99372121,724.5713046
-83.15343189,35.97872306,674.1828632
-83.15126047,35.97839632,120.44824
-83.14692505,35.9780143,121.324885
-83.14476938,35.97826791,340.2223066
-83.1365012,35.98009519,278.7413838
-83.13324095,35.98257619,90.4853488
-83.13160638,35.98365449,148.5108988
-83.12730363,35.98449734,16.9445738
-83.12330531,35.98379093,165.733216
-83.12228459,35.98060721,70.323627
-83.12252732,35.97884518,24.437523
-83.1232091,35.97531763,32.1948572
-83.12331246,35.97355807,29.4374608
-83.12288694,35.96991491,23.4451052
-83.12288264,35.96815724,69.3289828
-83.12412392,35.96476401,102.6698794
-83.12720979,35.96241074,62.2618326
-83.12917705,35.96134823,110.9726816
-83.13313807,35.9602142,119.9411774
-83.1349442,35.95899608,17.0475448
-83.13705661,35.95586279,262.667889
-83.13444987,35.95334148,24.6829836
-83.13228659,35.95328852,119.5571234
-83.12797532,35.95375268,489.0154016
-83.11487829,35.955272,496.0936838
-83.11069419,35.9542743,121.0109626
-83.1086842,35.95373275,109.4843332
-83.10470719,35.95251177,77.8438496
-83.10212874,35.94959313,70.6514644
-83.09828095,35.9451985,88.3858536
-83.0928452,35.93958748,33.0915398
-83.08681492,35.93789226,214.6650352
-83.08464136,35.93743168,103.1786118
-83.08061407,35.93602326,103.8398526
-83.07845239,35.93601308,229.4967554
-83.07216752,35.93728074,42.532589
-83.0666468,35.93980721,230.886029
-83.06527423,35.94124427,233.5538128
-83.05970558,35.94399326,80.4799072
-83.05558285,35.94531565,109.7954726
-83.05343273,35.94576197,67.9597468
-83.05006163,35.9440039,266.1638936
-83.04190857,35.93548926,461.1781658
-83.04204114,35.92845589,13.800897
-83.04242166,35.92669163,29.9495328
-83.0422641,35.92493653,5.989016
-83.04199894,35.92318326,23.9404792
-83.04130366,35.92157252,16.0284102
-83.04032041,35.91996668,468.056072
-83.03092796,35.91756592,211.06272
-83.02532751,35.92035584,168.1355016
-83.02274782,35.9231487,34.7351796
-83.02079219,35.92425435,121.3538282
-83.01665629,35.92504506,10.9906236
-83.01232293,35.92460785,120.3552878
-83.0101519,35.9242167,232.3565662
-83.0038063,35.92308785,85.6206648
-82.99592242,35.92027514,257.5132164
-82.99266508,35.91765741,106.1703368
-82.99131522,35.91632766,63.112874
-82.98883146,35.91325889,92.2135918
-82.98800443,35.91165001,94.1138242
-82.98548653,35.90863581,4134.00902
-82.9086961,35.93141704,4220.179049
-82.90772635,35.92967464,101.4203124
-82.90493446,35.92754649,68.0671706
-82.90336548,35.93653178,31.9438306
-82.90122259,35.93962166,36.4701018
-82.89973493,35.94091627,100.1011704
-82.90004571,35.94278455,73.6470856
-82.90167965,35.94157958,0.089056001
-82.90331199,35.9403097,0.069018399
-82.90494557,35.93909387,0.002782999
-82.9065791,35.93787801,9.144938001
-82.90804833,35.93674588,9.103193
-82.90968111,35.93550295,0.5410152
-82.91132361,35.9346655,6.7142658
-82.91284548,35.93572299,9.5145204
-82.91453829,35.93697244,121.0777546
-82.91840641,35.93878928,129.2942838
-82.92459746,35.94039516,114.4219318
-82.92873278,35.93950716,87.1112396
-82.93130304,35.93677952,100.9494288
-82.93205962,35.93500952,13.3122022
-82.93305537,35.93174829,2.008769399
-82.93408721,35.93024428,147.0915688
-82.93776173,35.92794041,84.8380852
-82.93991203,35.9274923,120.4499098
-82.94422636,35.92715978,119.8159424
-82.94638805,35.92717882,100.107293
-82.95034829,35.9259697,41.5490768
-82.95505501,35.92222425,69.8132248
-82.96101601,35.92037306,411.241127
-82.97436546,35.92241655,619.0343786
-82.9765932,35.91765274,147.2162472
-82.97617602,35.9159018,2.9956212
-82.97581266,35.91414998,14.0046126
-82.97570091,35.91239402,15.6883276
-82.97587102,35.91076862,155.15225
-82.97882863,35.90806066,84.5158138
-82.98330467,35.90759788,4974.767791
-82.89840292,35.94362186,4555.296777
-82.89534265,35.94127419,100.1440286
-82.89408159,35.93980671,6.910189
-82.89294468,35.93833726,95.287137
-82.89009582,35.9355426,79.0694828
-82.88866754,35.93421291,3.7336728
-82.88717218,35.93285721,19.764866
-82.88532172,35.93194879,0.1708762
-82.88346819,35.93090877,5.507000399
-82.8817136,35.92983292,115.1015404
-82.87789107,35.92004892,6.833378199
-82.87419131,35.9182446,86.0998974
-82.87203844,35.91858984,20.2786078
-82.8702499,35.91934791,44.1283612
-82.86766854,35.92220966,198.5353238
-82.86152025,35.92373849,99.0180268
-82.85359298,35.91772225,217.346734
-82.84957061,35.9134573,31.6666438
-82.84497931,35.90757831,187.4161256
-82.84375517,35.90610971,22.9797876
-82.84211817,35.90288958,12.3726614
-82.84025888,35.89953761,47.2002366
-82.8392476,35.89806569,92.103385
-82.83658157,35.89536605,254.021108
-82.82935174,35.89846028,187.8241134
-82.8254964,35.89702614,113.8152378
-82.82368589,35.89586011,2.9455272
-82.8219283,35.89265053,7.0036978
-82.82029654,35.88767214,38.2011278
-82.81797845,35.88270411,59.0563732
-82.81459934,35.87831097,272.5792652
-82.80632301,35.8782194,49.069856
-82.79892828,35.87596854,295.0859428
-82.79683513,35.87682151,106.5154288
-82.7928283,35.87807134,102.91534
-82.79067047,35.87816535,99.957011
-82.78671679,35.87967562,110.0448294
-82.7847402,35.88044422,0.136923599
-82.78276115,35.88110465,357.5837738
-82.77435767,35.88426451,205.894689
-82.76965334,35.88193859,384.7569858
-82.77186164,35.87877661,66.9545272
-82.77286702,35.87553577,62.6297452
-82.77274718,35.87377966,0.969597202
-82.77264476,35.87202329,44.7233666
-82.77173883,35.87027878,21.9228042
-82.77122677,35.86852845,2.471303999
-82.77067031,35.866914,10.132903
-82.7702959,35.86516163,9.505614799
-82.76975071,35.86341178,103.1179424
-82.76735288,35.86066152,21.7586072
-82.76534597,35.86005098,129.2864914
-82.76101627,35.85956464,120.9580856
-82.75885973,35.85969668,239.7766008
-82.75239531,35.86033077,268.9168372
-82.75076231,35.85909251,86.3754144
-82.75068115,35.85382002,388.9236934
-82.75758748,35.84506493,375.6515664
-82.75774477,35.84330474,131.6353434
-82.75553707,35.84009168,111.8415342
-82.75132,35.83410065,44.4450666
-82.74630442,35.8303936,22.3396976
-82.74088748,35.82783728,52.4667858
-82.73452791,35.82554932,272.8497728
-82.73307042,35.82419107,63.4234568
-82.73275241,35.82243776,80.4748978
-82.73388023,35.81714777,23.4211714
-82.73458726,35.81199907,108.893224
-82.73333789,35.81052963,8.618951
-82.73193367,35.80906241,30.6291414
-82.73107974,35.80745203,40.128077
-82.73094676,35.80569603,10.5570322
-82.73100345,35.80393731,17.6909744
-82.7307423,35.79853211,172.2415398
-82.72738662,35.79073738,646.3734574
-82.71241805,35.79340361,592.898669
-82.70810163,35.79232012,135.5332132
-82.70622023,35.79152648,126.12556
-82.70207283,35.79083703,1012.228307
-82.67973951,35.79429098,1009.903389
-82.67555034,35.79239963,113.120601
-82.67339352,35.79243997,0.454742202
-82.67122853,35.79209017,17.8162094
-82.66938363,35.79117283,84.5581154
-82.66601954,35.78903426,0.2654982
-82.66265068,35.78665765,93.8216092
-82.66096744,35.78552339,0.071801398
-82.65928291,35.78432421,0.202602399
-82.65760202,35.78329804,0.134697201
-82.65591871,35.78215289,93.6857988
-82.65255222,35.7798625,83.773866
-82.64768063,35.77603485,670.9807434
-82.65486403,35.77130243,124.4685618
-82.66428366,35.763999,408.4508912
-82.66636497,35.76105701,60.9360114
-82.66735149,35.75926608,40.0707472
-82.66761809,35.75750444,2.354417999
-82.66792699,35.75587744,47.6655542
-82.66909226,35.75437378,18.0666794
-82.67058212,35.75281538,38.0647608
-82.67275586,35.74986041,63.1301286
-82.67379539,35.74035305,169.3477764
-82.67179238,35.73974985,93.6724404
-82.66810643,35.73797997,93.3329144
-82.66609732,35.73707926,9.110428799
-82.66425189,35.73607168,9.1132118
-82.66257019,35.73495903,0.0233772
-82.66088807,35.73382472,2.969461
-82.6592593,35.7325941,126.3487566
-82.65536052,35.73119637,105.528577
-82.65335769,35.73058384,0.4541856
-82.6513467,35.72957472,81.51407
-82.64787121,35.72735056,257.6573758
-82.64902485,35.72260179,235.3839136
-82.64594953,35.71759412,60.2252332
-82.64395623,35.71696456,8.7965064
-82.64180489,35.71717424,9.616934801
-82.63982633,35.7177241,9.233994001
-82.63768187,35.71827104,0.667363399
-82.63552542,35.7182334,8.760884
-82.63352637,35.71778276,223.4565322
-82.62751265,35.71561045,14.029103
-82.62124688,35.70850992,120.1443364
-82.61713965,35.70423788,203.6131856
-82.61669058,35.70248594,142.854173
-82.61367496,35.69779342,157.4443288
-82.61348802,35.69603795,186.193832
-82.61664628,35.69153301,97.7812616
-82.61804778,35.68651071,311.5663122
-82.61385161,35.68007606,191.1609304
-82.61308988,35.67846352,11.1331132
-82.61252817,35.67306188,222.097315
-82.61595671,35.66885084,80.6313024
-82.61793661,35.66841856,7.9744082
-82.62005978,35.66828182,38.9386228
-82.62148337,35.66712673,19.6613384
-82.62255372,35.66564411,3.7353426
-82.62369118,35.66398671,55.1050698
-82.62383861,35.66222674,63.2620428
-82.62284946,35.6606065,32.2449512
-82.62128099,35.65983481,147.0247768
