x,y,Mean Curvature
-88.09094853,34.88785857,0
-88.09141141,34.88609609,29.81983429
-88.09276896,34.88283776,59.52804932
-88.09394004,34.88120416,29.70821503
-88.0961653,34.87820849,0
-88.09927116,34.86411384,29.96000588
-88.09906025,34.86235742,29.96000588
-88.09861947,34.85870949,0
-88.09794163,34.85709254,0
-88.0952611,34.85021864,29.69759961
-88.09341225,34.84712438,59.39446937
-88.09214405,34.8455127,29.69686977
-88.08929084,34.84296841,0
-88.09837937,34.8118209,29.83491643
-88.0965624,34.81083819,29.83491643
-88.09309184,34.80881712,0
-88.09127409,34.8077658,0
-88.08155559,34.75254105,29.97233423
-88.08070695,34.74945748,59.93568689
-88.07902249,34.74846068,29.96335266
-88.07511131,34.75013641,0
-88.08593472,34.69525009,29.98722705
-88.08482025,34.69219541,59.97564596
-88.0853012,34.69056801,59.93882279
-88.08340322,34.68733866,89.66094105
-88.08403219,34.68584521,89.61560992
-87.53844908,34.83172133,0
-87.52431319,34.82727429,29.70904805
-87.52069426,34.82565766,59.43644439
-87.51855836,34.82509867,29.72739634
-87.51428754,34.82412744,0
-87.40394815,34.80113918,29.98979945
-87.40181663,34.80119261,29.98979945
-87.39755234,34.8010443,0
-87.39558763,34.80169095,0
-87.38347266,34.80598607,29.9960041
-87.37658702,34.80644042,59.99822539
-87.37018651,34.8053818,0
-87.26405513,34.76513785,29.69779547
-87.26659761,34.76789174,59.34212885
-87.26872997,34.76832763,29.64433337
-87.27282959,34.7688248,0
-87.27853655,34.77376262,29.96097351
-87.2787423,34.77552061,29.96097351
-87.2778334,34.77917487,0
-87.27859647,34.7809071,28.56773151
-87.26096403,34.75218598,28.56773151
-87.25703344,34.75306005,0
-87.25523351,34.75398545,0
-86.94112685,34.54253121,29.98306995
-86.94179066,34.53725593,89.78217782
-86.94921782,34.53536543,0
-86.95402664,34.52982119,29.99683792
-86.95409292,34.52818893,29.99683792
-86.95625171,34.52575031,0
-86.95763938,34.52427633,0
-86.95878025,34.52133938,29.9831456
-86.96295517,34.52057701,59.92958566
-86.96416986,34.51913808,29.94644006
-86.96423673,34.51562102,0
-86.96067421,34.50546289,29.95763556
-86.96397588,34.50331114,59.9263608
-86.96486981,34.50168813,29.96872524
-86.96575665,34.49830656,29.66832172
-86.91729853,34.58005068,29.66832172
-86.91337423,34.57920026,0
-86.91141212,34.57876599,0
-86.90945029,34.57808819,29.86844464
-86.90732501,34.57736,29.86844464
-86.90323848,34.57556739,0
-86.90127698,34.57473615,0
-86.86056869,34.56701485,29.83136632
-86.85877164,34.56600096,29.83136632
-86.85517735,34.56416608,0
-86.85321686,34.56318076,0
-86.83915968,34.55481231,29.92383775
-86.83704587,34.55440627,29.92383775
-86.83263084,34.5546863,0
-86.83050577,34.55447466,0
-86.80222525,34.55244042,29.83030068
-86.79797658,34.55153166,59.66058683
-86.79585206,34.5511674,29.83028616
-86.79160337,34.55031767,0
-86.74546208,34.56243552,29.60203151
-86.7423474,34.56499913,59.24395991
-86.74071934,34.56621312,29.64192839
-86.737757,34.56877694,0
-86.56651659,34.57425706,29.82369009
-86.56488707,34.57313664,29.82369009
-86.56162837,34.57085245,0
-86.55999921,34.56968868,0
-86.53967122,34.51949341,28.00809664
-86.8926124,34.57241635,28.00809664
-86.88836137,34.57177096,0
-86.88623515,34.57198157,0
-86.88253169,34.5773889,29.98387875
-86.88366333,34.57901324,29.98387875
-86.88582899,34.58199124,0
-86.88703726,34.58348034,0
-86.87094429,34.6110776,29.98204304
-86.86972037,34.61254624,29.98204304
-86.86759503,34.61564434,29.59287453
-86.72905987,34.57809161,29.59287453
-86.73005867,34.58134032,0
-86.72955609,34.58309772,29.99031497
-86.72896203,34.58471965,29.99031497
-86.72678185,34.58787109,29.87741057
-86.72509872,34.58904506,59.77635998
-86.72313305,34.58991253,59.77635998
-86.7210041,34.59068066,29.89894941
-86.71691125,34.59174566,0
-86.69845091,34.62022403,29.96418431
-88.28801959,34.70266066,29.96418431
-88.28880553,34.706169,0
-88.2894317,34.70792071,0
-88.32046872,34.79049929,29.89641355
-88.31925024,34.79389385,59.86755489
-88.31861628,34.79565901,29.97114133
-88.317674,34.79905056,0
-88.30255684,34.85453189,29.83831565
-86.3169252,34.37831074,29.83831565
-86.31907236,34.37507618,0
-86.32009584,34.37359388,0
-86.28232703,34.36417975,29.96314676
-86.28272262,34.36242353,29.96314676
-86.28261123,34.35890581,0
-86.28319785,34.35715071,0
-86.33670717,34.30411864,29.97612469
-86.33943496,34.3013287,59.9409303
-86.33980626,34.29970742,58.98476074
-86.22294599,34.39993448,29.01995512
-86.22416075,34.39845422,0
-86.22538852,34.39697402,0
-86.27911026,34.37407819,20.98667655
-86.21864109,34.40308141,50.90856603
-86.21667458,34.4039526,29.92188947
-86.21326775,34.40595979,0
-86.1910187,34.41149601,29.2931047
-86.18839627,34.40857846,59.03509572
-86.18677329,34.40763702,29.74199103
-86.18498759,34.40664939,29.87249953
-86.18091919,34.40544601,59.3745797
-86.17864122,34.40474279,29.50208018
-86.17471259,34.40594383,0
-86.16160364,34.42757534,29.98171707
-86.15979498,34.42887052,29.98171707
-86.1581497,34.43014697,59.95654327
-86.15659709,34.43129418,29.9748262
-86.15527231,34.4327261,29.9748262
-86.15337956,34.43370498,0
-86.15141997,34.43375452,29.9839939
-86.14717851,34.43343644,59.97578975
-86.14537235,34.43445187,29.99179585
-86.14245851,34.43713685,0
-86.13975234,34.43993143,29.99019098
-86.138066,34.44112795,29.99019098
-86.13525229,34.44376836,0
-86.13318929,34.44432188,0
-86.12604448,34.44053761,29.98909639
-86.12867172,34.53334978,29.98909639
-86.13135983,34.53052834,0
-86.1320413,34.52890999,0
-86.0997697,34.51244442,29.9473306
-86.10070829,34.51069287,29.9473306
-86.10181041,34.50718405,0
-86.10238322,34.50542979,0
-86.1022096,34.50028838,29.87460597
-86.09771307,34.49403298,88.57761476
-86.09681575,34.49240315,89.14481321
-86.09595114,34.49077356,59.25384905
-86.09499944,34.48914331,59.56822635
-86.09415667,34.48751386,59.32172836
-86.09283479,34.48588085,89.13587371
-86.09144469,34.48451786,59.42176821
-86.0877708,34.48029721,0
-86.08946465,34.46786527,29.99945761
-86.08529144,34.46457996,89.9298592
-86.12800104,34.53496819,29.76045328
-86.12740397,34.53848085,0
-86.12661662,34.54023369,0
-86.06477721,34.56125583,29.92743618
-86.06083336,34.56301105,59.90061969
-86.0588626,34.5637804,29.97318351
-86.05524214,34.56583551,0
-86.01867649,34.62922908,29.95668722
-86.01792652,34.6308462,29.95668722
-86.01487645,34.63322927,0
-86.01306538,34.63415606,0
-85.99647982,34.65171455,29.98902401
-85.99245686,34.6557972,89.68621799
-86.01308976,34.60334877,29.95048685
-86.01145111,34.60468813,29.95048685
-86.00860871,34.60709981,0
-86.00715313,34.6084406,0
-85.6927164,34.9388782,29.61323984
-85.69383263,34.94227148,59.47213216
-85.69435373,34.94403534,59.42990189
-85.69585701,34.94729751,88.74112006
-85.69661964,34.9489287,59.1701105
-85.69876109,34.95409119,29.84117066
-85.70005922,34.95748635,59.39249776
-85.70038813,34.95924813,29.5513271
-85.70059543,34.96276686,0
-85.69986306,34.97168554,29.98574478
-85.69941106,34.97533245,59.92875117
-85.6991204,34.97708759,29.94300639
-85.69899907,34.98060279,0
-85.69891493,34.98236014,29.94752798
-85.69863674,34.98411541,29.94752798
-85.69858521,34.9877666,0
-85.69871544,34.98952625,0
-85.6984626,34.99304003,29.99091735
-85.69817341,34.99479518,29.99091735
-85.69773271,34.99830694,0
-85.69756184,35.0001986,0
-85.65046245,35.03430762,29.96074058
-85.6460307,35.03382545,59.81807487
-85.64406696,35.03325351,29.8573343
-85.64036268,35.03094891,0
-85.63783199,35.02253515,29.99400423
-85.63786339,35.02064204,29.99400423
-85.63785596,35.0171255,0
-85.6372167,35.0153601,0
-85.63196396,35.00962058,29.62442414
-85.62855165,35.00723957,59.25601029
-85.62675983,35.00626175,29.63158616
-85.62284817,35.00426985,29.97484537
-85.61843037,35.00306424,59.97399175
-85.61630412,35.0024372,29.99914638
-85.61221813,35.00106125,0
-85.57768299,35.01034902,29.64112187
-85.57519901,35.01329531,59.27469888
-85.57408405,35.01476993,29.63357701
-85.570846,35.01719874,0
-85.4796375,35.07761322,29.63226295
-85.85540166,34.74652561,29.63226295
-85.85131739,34.74563232,0
-85.84934553,34.7460285,0
-85.82083618,34.74581889,29.97185901
-85.8187102,34.74552133,29.97185901
-85.814799,34.74401637,0
-85.81300938,34.74311886,29.49407433
-85.83282991,34.79571797,29.49407433
-85.83549099,34.79303834,0
-85.83704127,34.79145714,0
-85.85207564,34.75478289,29.91003879
-85.85354249,34.75141527,59.8720233
-85.85437325,34.74979999,29.96198451
-85.86009374,34.74612282,59.91811793
-87.91022356,34.80061623,59.96796409
-87.90604433,34.79631909,0
-87.62907696,34.79862046,29.99660335
-87.62219966,34.79991376,59.99840106
-87.61581694,34.80158871,29.99008895
-87.61189228,34.80306625,0
-87.61009616,34.80411409,0
-87.59931893,34.8104619,29.95160389
-87.59718877,34.81071713,29.95160389
-87.59309677,34.811836,0
-87.59113376,34.8125399,0
-87.56607882,34.81805876,29.8304953
-87.56444587,34.81911599,29.8304953
-87.56085322,34.82143749,0
-87.55905519,34.82235834,0
-87.61016428,34.91408183,29.96270508
-87.60996729,34.91557069,29.96270508
-87.60846707,34.91699394,59.87918183
-87.60666811,34.91799485,59.82761775
-87.60505404,34.91913367,59.82761775
-87.60376423,34.92060632,29.911141
-87.60148795,34.9237286,0
-87.60257097,34.94157763,29.98711852
-87.60043205,34.94109355,29.98711852
-87.59616111,34.94106821,0
-87.59402736,34.94129508,0
-87.58998146,34.94975504,29.94947636
-87.59290471,34.95237027,59.91553013
-87.59460731,34.95336828,29.96605377
-87.59685478,34.95648447,0
-87.60094471,34.96632668,29.98500986
-88.02225901,35.389729,59.87345899
-88.02726085,35.39344099,0
-88.09154446,35.40234433,29.95234447
-88.09473539,35.39987023,59.91594253
-88.09635706,35.39862209,29.96359806
-88.09930855,35.39605267,0
-88.18355833,35.32154855,29.94222149
-88.18257217,35.31804184,59.91021611
-88.18220247,35.31628727,29.96799462
-88.18143484,35.31277841,0
-88.19637603,35.3029696,29.90159997
-88.2001987,35.30487563,59.54590321
-88.20219248,35.30582058,29.64430323
-88.20632954,35.30665911,0
-88.25342377,35.27931365,29.6786763
-88.25724668,35.28122329,59.34770641
-88.25923799,35.28200503,29.66903011
-88.26288907,35.28345465,0
-88.25841732,35.24316225,29.9867347
-88.25774812,35.24141102,29.9867347
-88.25707223,35.23790167,0
-88.25704302,35.23600854,0
-88.27534484,35.21522371,29.92212915
-88.27749374,35.21563898,29.92212915
-88.28163523,35.21700562,0
-88.2836229,35.21764275,0
-88.30000761,35.12127191,29.9815902
-88.2991471,35.11762947,59.96811042
-88.29897813,35.11587306,29.98652022
-88.29894427,35.112357,0
-88.25180941,35.06670075,29.85746838
-88.2464106,35.06865525,59.99511622
-88.24029385,35.06666758,29.9842764
-88.23633533,35.06597225,0
-88.23420626,35.06659805,0
-88.19418527,34.99941842,29.79222261
-86.53881946,34.51786694,29.79222261
-86.5369853,34.51461351,0
-86.53627526,34.51298756,0
-86.39800051,34.42548649,29.97666462
-86.38954468,34.42245958,59.98985326
-86.38515087,34.41911118,0
-86.31732113,34.38007148,29.29885296
-85.47762169,35.07690141,29.29885296
-85.47697789,35.0737737,0
-85.47712865,35.07215267,0
-85.27924804,35.07369841,29.97821369
-85.2792682,35.07721491,59.96411907
-85.27922844,35.0791077,29.98590537
-85.2786001,35.08261499,0
-85.25896052,35.09612884,29.72167204
-85.25497628,35.09777554,59.41895325
-85.25314728,35.09866341,29.6972812
-85.24932084,35.10061513,0
-85.2301602,35.1039522,29.99935318
-85.22556604,35.10332605,59.99656528
-85.22361247,35.10235077,59.99475164
-85.22164544,35.10199736,59.99550292
-85.21950409,35.10209343,59.99550292
-85.21735966,35.10233109,29.99796338
-85.21290718,35.10276139,0
-85.13080196,35.14916599,29.72890214
-86.69844922,34.62198253,29.72890214
-86.69540259,34.62283167,0
-86.69448193,34.62400943,0
-86.68366218,34.6292406,29.98502038
-86.68204989,34.63026188,29.98502038
-86.67995997,34.63024095,59.70426521
-85.13132603,35.16008744,29.71924483
-85.13204615,35.16172135,29.71924483
-85.1332896,35.16322809,0
-85.13444749,35.1647335,0
-85.13047249,35.15277165,29.99885409
-85.13046049,35.1545295,29.99885409
-85.13075419,35.15629207,59.91513763
-85.13120471,35.15819229,53.38964523
-85.08570981,35.21522577,53.38964523
-85.08438345,35.21669233,23.47336169
-85.08185358,35.21962734,0
-84.99120957,35.41830382,29.68308769
-87.27662895,34.7808513,29.68308769
-87.27302941,34.78304533,0
-87.27106455,34.78381493,0
-87.21442179,34.81624326,29.82758097
-87.21291576,34.81737131,29.82758097
-87.20983841,34.81980061,0
-87.20820144,34.82109115,0
-87.1068614,34.88540281,29.96641112
-87.10764207,34.88702529,29.96641112
-87.1090065,34.89027041,0
-87.10965141,34.89202826,0
-87.1106153,34.89378582,29.8758728
-87.11086393,34.89730245,59.68032707
-87.11018612,34.8990615,29.80445427
-87.10892876,34.90244423,0
-87.08707103,34.90031566,29.99000212
-87.08066897,34.9013687,59.78613655
-87.07853428,34.9010519,59.81598622
-87.07459274,34.89978291,59.91947923
-87.07245777,34.89907825,29.97678133
-87.06818854,34.89838508,0
-87.03880725,34.95415739,29.94527899
-87.03564181,34.95889255,89.53777446
-87.02798758,34.96501743,0
-87.01944388,34.96691278,29.97012594
-87.01550066,34.96868077,59.91277741
-87.01352896,34.96939339,29.94265147
-87.00974982,34.97110888,0
-87.00553251,34.97567018,29.99235371
-87.00541212,34.9774286,29.99235371
-87.00574103,34.9809454,0
-87.00613558,34.98270378,0
-87.00668042,34.98446216,29.97022856
-87.00756899,34.98608525,29.97022856
-87.011231,34.9877532,0
-87.01336769,34.98810982,0
-87.01435594,35.00021679,29.90319482
-87.01127909,35.00285742,59.89066911
-87.0100935,35.0043454,29.98747429
-87.00782524,35.00759185,0
-86.9879874,35.01270438,29.75650278
-86.98569941,35.00962018,59.68170489
-86.98410828,35.00826736,29.92520211
-86.98114972,35.00569697,0
-86.95879154,35.00742665,29.98971049
-86.9566542,35.00780979,29.98971049
-86.95238005,35.0075557,0
-86.95024319,35.00708336,0
-86.94596891,35.00711245,29.82255282
-86.94202234,35.00865493,59.26071827
-86.94028986,35.0097957,29.43816545
-86.94045195,35.01298795,0
-86.94529731,35.02817426,29.99319555
-86.94315985,35.02784994,29.99319555
-86.93904984,35.02664863,0
-86.93691247,35.02628684,0
-86.93477466,35.02651501,29.96320455
-86.93049903,35.02693774,59.96024454
-86.9283616,35.02668788,29.99703998
-86.92510783,35.02447665,0
-86.88774882,35.02493478,29.99250094
-86.88988599,35.02525235,29.99250094
-86.89416071,35.02562587,0
-86.89629821,35.02571531,0
-86.88870624,35.04644753,29.93773972
-86.88492061,35.04839536,59.86769724
-86.88294544,35.04941243,29.92995752
-86.87883261,35.04998421,0
-86.87050176,35.05513483,29.98580909
-86.86809541,35.05810796,59.97028902
-86.86677702,35.05959438,59.95903242
-86.86498434,35.06270338,29.97455248
-86.86630899,35.06416025,0
-86.86795233,35.06524413,0
-86.87401945,35.07812372,29.6898053
-86.868093,35.08005614,59.94018159
-86.86183749,35.08181657,0
-86.82645886,35.08257003,29.92241612
-86.82318793,35.08550855,59.8977922
-86.82188174,35.08685924,29.97537608
-86.81920282,35.08983098,29.96376587
-86.81627417,35.09253177,59.92439215
-86.8148756,35.09388223,29.96062628
-86.81112578,35.09572499,0
-86.77474051,35.1011183,29.96705513
-86.77634314,35.10247386,29.96705513
-86.77829244,35.10572366,0
-86.77809429,35.1073464,0
-86.76666885,35.10746021,29.96662247
-86.76589441,35.10583561,29.96662247
-86.76485112,35.10231686,0
-86.76452858,35.10055787,0
-86.73993447,35.10321278,29.96165951
-86.73723273,35.10604739,59.91708315
-86.73597045,35.1075325,29.95542364
-86.73284182,35.10995128,0
-86.73095827,35.1221294,29.97905763
-86.73056635,35.12402215,29.97905763
-86.73044139,35.12578023,59.96240071
-86.73014443,35.12929628,59.98251486
-86.73029857,35.13105498,29.99917179
-86.72908479,35.13440668,0
-86.71608875,35.13115778,29.98159891
-86.71711514,35.12953709,29.98159891
-86.71797686,35.127916,59.96882027
-86.71817891,35.12615811,59.95864123
-86.7177146,35.12439867,59.95864123
-86.71722209,35.12263917,29.97141987
-86.71517433,35.11952343,0
-86.70672334,35.11905422,29.9679901
-86.70572135,35.12058292,29.9679901
-86.70379512,35.12395968,0
-86.70227563,35.12530854,0
-86.70031502,35.12841465,29.98485328
-86.69955745,35.1314696,59.91168233
-86.6987049,35.13287417,29.92682905
-86.69609516,35.13570807,0
-86.67829835,35.14215451,29.95400745
-86.67943185,35.13864081,59.93270121
-86.67946227,35.13688254,29.97869376
-86.67758661,35.13390189,0
-86.65843117,35.135202,29.98988746
-86.6588676,35.13696158,29.98988746
-86.65936886,35.14047969,0
-86.65936154,35.14223802,0
-86.62585936,35.15147197,29.95893429
-86.627797,35.14836702,59.88814652
-86.6293712,35.14693811,29.92921223
-86.6334925,35.14594974,0
-86.63255797,35.13404425,29.98547954
-86.63041788,35.13396818,29.98547954
-86.62629742,35.13489977,29.98807563
-86.62469928,35.13631955,29.98807563
-86.62416314,35.13969933,0
-86.62344652,35.14139233,0
-86.61824216,35.12615505,29.98976349
-86.61750694,35.12277129,59.96614873
-86.61650203,35.12128028,29.97638524
-86.61270333,35.1197224,0
-86.6047621,35.12789725,29.98769467
-86.60306176,35.12932929,29.98769467
-86.60086584,35.13205041,0
-86.60141863,35.13381058,0
-86.59121282,35.13773151,29.94493154
-86.58743457,35.135982,59.89956957
-86.58562763,35.13514806,29.95463803
-86.58135531,35.13346855,0
-86.56348195,35.14003697,29.99600358
-86.56316273,35.13638387,59.99521774
-86.56288988,35.13462454,29.99921416
-86.56141136,35.13137303,59.6496444
-86.56154152,35.12961515,59.6496444
-86.56202289,35.12785855,29.95042146
-86.56169365,35.12434066,0
-86.53426487,35.13372956,29.99938757
-86.53195999,35.13369749,29.99938757
-86.52981895,35.13380643,59.95636484
-86.52784016,35.13433075,59.87730547
-86.5256979,35.134647,59.87730547
-86.52355531,35.13501731,29.9203282
-86.51910946,35.13506931,0
-86.51036504,35.13807565,29.91580514
-86.51275122,35.14106092,59.7094834
-86.51342215,35.14268669,29.79367826
-86.51365371,35.1462043,0
-86.50897889,35.14954883,29.98623055
-86.50469161,35.15047817,59.96849659
-86.50297804,35.14954239,29.98226604
-86.50181405,35.14629146,59.93882479
-86.50121472,35.14453066,59.93882479
-86.5004562,35.14290445,29.95665661
-86.49869777,35.13965103,0
-86.48412614,35.13991835,29.96979658
-86.48115394,35.14241757,59.7911697
-86.47978988,35.14389954,59.75978802
-86.47791395,35.14713763,29.9384149
-86.4773437,35.14875825,0
-86.4765969,35.15051336,0
-86.47439766,35.14422794,29.98471284
-86.47551559,35.14279907,29.98471284
-86.47495638,35.13927998,0
-86.47426429,35.1376539,0
-86.44861921,35.13645788,29.99788538
-86.4487079,35.13469995,29.99788538
-86.45113039,35.13192466,0
-86.45281735,35.13078711,0
-86.43713844,35.13153587,29.99539667
-86.43663712,35.13329187,29.99539667
-86.43495561,35.13609737,0
-86.43316193,35.13515843,0
-86.40453433,35.12921595,29.98583773
-86.40322397,35.13259092,59.97039757
-86.40344321,35.13435032,29.98455984
-86.40234723,35.13772633,0
-86.39757581,35.13515989,29.99108251
-86.39595973,35.13401569,29.99108251
-86.39185123,35.13298523,0
-86.3897121,35.13281732,29.97376742
-86.38621974,35.13453483,59.87975426
-86.38517579,35.13615261,29.90598684
-86.3822568,35.13895109,0
-86.36981374,35.13688523,29.98047593
-86.36961183,35.12971562,59.98438994
-86.36701329,35.12486532,0
-86.35596107,35.1404643,29.96893071
-86.35526037,35.1422189,29.96893071
-86.35288695,35.14528106,0
-86.3509182,35.14574843,0
-86.34846439,35.13406722,29.98667115
-86.34626006,35.13107972,59.95333631
-86.34491506,35.12962793,29.96666516
-86.34068308,35.12850284,0
-86.32478956,35.12327948,29.97428136
-86.32306815,35.12440603,29.97428136
-86.31930139,35.12600259,0
-86.31778939,35.1272709,29.92761808
-86.31531374,35.13036782,59.55138364
-86.31398422,35.13184811,29.62376556
-86.31429964,35.13462456,0
-86.32652564,35.14835648,29.9926091
-86.32455083,35.14820121,29.9926091
-86.32061165,35.14663728,0
-86.31847281,35.14641144,0
-86.31655389,35.14876953,29.98379517
-86.31863458,35.15202737,59.9704991
-86.31955422,35.1536556,29.98670394
-86.31937123,35.1571712,29.99726499
-86.31957303,35.15893064,29.99726499
-86.31931788,35.16244583,0
-86.31859894,35.1642001,0
-86.29244751,35.17135392,29.99130566
-86.29163184,35.1729722,29.99130566
-86.29108007,35.17472728,59.97624041
-86.29166868,35.17632131,59.96024189
-86.29350466,35.17736151,59.96024189
-86.29564153,35.17790081,29.97530714
-86.29976498,35.17730512,0
-86.30794413,35.18408702,29.904668
-86.30624225,35.18531982,29.904668
-86.30754125,35.18807742,0
-86.30891367,35.1894378,29.90672864
-86.31162344,35.19432238,59.43135701
-86.30777384,35.19484145,0
-86.29610492,35.19166334,29.97795124
-86.29492342,35.19314426,29.97795124
-86.29201371,35.1957999,0
-86.29020803,35.19653413,29.92449717
-86.28958383,35.19378933,59.80483838
-86.28969642,35.19203169,59.87135329
-86.28823912,35.18877704,59.98504117
-86.2870923,35.1872825,29.99402908
-86.2840491,35.18486604,0
-86.28128486,35.18927698,29.9963348
-86.2805478,35.1927892,59.9902901
-86.27936363,35.19432405,59.98056094
-86.27763626,35.1958827,59.98592386
-86.2777699,35.19940009,59.99885877
-86.27602169,35.20452929,0
-86.26674647,35.20366195,29.83642052
-86.26573947,35.20203281,29.83642052
-86.2629408,35.19931074,0
-86.26149332,35.19781413,0
-86.24312264,35.20581589,29.60506027
-86.2400928,35.20863722,59.21558675
-86.24013261,35.21026051,29.61052649
-86.24123427,35.21364874,0
-86.20370621,35.21746529,29.92470525
-86.20244968,35.21421096,59.30929116
-86.20057253,35.21337161,29.38458591
-86.19627906,35.21423971,0
-86.10946075,35.27445251,29.99207833
-86.1061125,35.27657559,59.95258342
-86.10510016,35.27804503,29.96050509
-86.10328324,35.28127757,0
-86.09845748,35.2970118,29.98382121
-86.09287266,35.29878238,89.98762944
-86.09233387,35.30594654,29.9938783
-86.09267096,35.30784256,0
-86.09289488,35.30960248,0
-86.09175939,35.31297518,29.94259905
-86.08884491,35.31566724,59.87535971
-86.08685757,35.31631046,29.93276067
-86.08239796,35.31669146,0
-86.07467164,35.31412597,29.94333956
-86.07072926,35.31257194,59.84111294
-86.06875652,35.31193461,29.89777337
-86.0646563,35.31059685,0
-86.00733224,35.31551241,29.93080716
-86.00518263,35.31587987,29.93080716
-86.00140477,35.31536442,0
-86.00026969,35.31374108,0
-85.98123531,35.31755848,29.93043362
-86.9653653,34.49641263,86.37369677
-86.86572157,34.61667343,86.3862465
-86.34016192,34.29809764,89.05629308
-85.83124715,34.79695616,88.11139771
-84.98988507,35.41842344,59.90481879
-84.98450669,35.41549405,0
-84.83800558,35.33442283,29.74319835
-84.83281062,35.33121967,59.461606
-84.82789939,35.32770588,0
-84.82472885,35.32492638,29.74598535
-84.82046231,35.32405621,59.68128082
-84.81831469,35.32415654,29.93529547
-84.81426485,35.32539695,29.93470546
-84.81047173,35.32742743,0
-84.80831018,35.32803989,0
-84.8023033,35.31791284,29.91246678
-84.79907314,35.3157562,59.85264946
-84.79694229,35.31524604,29.94018268
-84.79284409,35.31428267,29.99494104
-84.79054696,35.31382345,29.99494104
-84.78625393,35.31396125,0
-84.78411629,35.31370443,0
-84.75811303,35.29208548,29.80183458
-84.75654147,35.29070412,29.80183458
-84.75507554,35.28918563,59.7462836
-84.7531471,35.28820712,29.94444902
-84.75119203,35.28734142,29.94444902
-84.74922252,35.28699827,0
-84.74707651,35.28707421,0
-84.73859842,35.28949541,29.99322763
-84.7366051,35.290008,29.99322763
-84.73229775,35.29070254,0
-84.73014977,35.2908451,0
-84.73158642,35.27482341,29.9925168
-84.73601909,35.27551948,59.97821214
-84.73798525,35.27597096,29.98569535
-84.74242134,35.27654838,0
-84.73414386,35.25404745,29.99822762
-84.73001274,35.2544027,59.95539337
-84.72800967,35.2552936,29.95716575
-84.72448336,35.25759817,0
-84.70584809,35.22858727,29.99849796
-84.69943082,35.22824134,59.99401232
-84.69303965,35.22697607,0
-84.68309071,35.22334108,29.96485157
-84.67917474,35.22197694,59.93003643
-84.67704858,35.22141587,29.96518486
-84.67297386,35.21984759,0
-84.630288,35.22581606,29.96699313
-84.62668141,35.22404163,59.94830037
-84.62477065,35.22288633,59.96690823
-84.62298538,35.22194982,29.98560098
-84.62120094,35.22098626,29.98560098
-84.61924528,35.22024466,0
-84.61712133,35.21962464,29.95348676
-84.61499391,35.21912427,29.95348676
-84.61069722,35.21955333,0
-84.60869913,35.22026205,0
-84.56493371,35.24014922,29.99122117
-84.56298329,35.23923555,29.99122117
-84.56102617,35.23854707,59.98446635
-84.5590699,35.23783153,59.85785548
-84.55711501,35.23707092,89.79879385
-84.55533477,35.23598389,59.80554867
-84.55380088,35.23481708,59.89627759
-84.55033174,35.23246265,59.91060415
-84.54836921,35.23196316,29.95526492
-84.54463737,35.23002331,0
-84.52951165,35.22343061,29.98013305
-84.52345807,35.22200879,89.89407862
-84.51632618,35.2181307,59.76208602
-84.51509811,35.21661813,29.79969518
-84.51471945,35.21498778,29.81198468
-84.51453022,35.21146834,59.69055466
-84.51464553,35.20984814,29.87856998
-84.51188008,35.20678956,59.60503093
-84.50885343,35.20242749,59.98376767
-84.50851373,35.19701194,0
-84.49518468,35.18763112,29.99935073
-84.48996064,35.18540584,59.95291193
-84.48413268,35.18283555,29.84959684
-84.48200422,35.18242815,0
-84.47988605,35.18168868,0
-84.47560897,35.18153002,29.99532125
-84.47133694,35.18120906,59.99126806
-84.46946382,35.18213057,29.99594682
-84.46985434,35.18525764,0
-84.47218744,35.18990363,29.99908363
-84.47262767,35.19518612,59.99308856
-84.46815982,35.19867393,89.89325974
-84.46291583,35.19598349,59.98489962
-84.45659426,35.19450769,59.96008425
-84.44883192,35.19130654,89.9430265
-84.44844631,35.18818854,89.93974448
-84.44816802,35.18304461,89.97114822
-84.44121412,35.18071639,59.95948919
-84.43957569,35.18191668,59.95948919
-84.43838305,35.18351398,29.97358147
-84.43685539,35.18672672,0
-84.43522103,35.18800095,29.95952639
-84.42915927,35.18697814,59.92441864
-84.42273701,35.18694457,0
-84.42061314,35.18639969,29.99829619
-84.41493365,35.18371853,59.97069945
-84.40891337,35.1814084,0
-84.4044744,35.18116907,29.99415694
-84.39807006,35.18058988,89.98245728
-84.39658222,35.17629425,59.99395095
-84.39666772,35.17464653,59.99304469
-84.39550837,35.17313427,89.98673336
-84.3937316,35.1720504,89.98309307
-84.39160341,35.17165946,89.98619745
-84.3877759,35.17291357,89.98554854
-84.38056148,35.17678306,0
-84.37860868,35.17634984,29.91047552
-84.37258347,35.17424334,89.88910051
-84.36382806,35.17000572,29.99564635
-84.35779656,35.16812011,89.96344023
-84.35158949,35.16657984,59.89926196
-84.34780509,35.16818646,59.9994774
-84.34723712,35.1697875,29.99964453
-84.34474904,35.17270754,0
-84.3412016,35.17713662,29.9904082
-84.33706366,35.17778093,59.99015037
-84.33493956,35.17726932,59.99331268
-84.33299548,35.17628906,59.97695633
-84.3310379,35.17572311,89.97250924
-84.32890774,35.17539926,89.94688925
-84.32368893,35.17251416,59.98863309
-84.3224351,35.16910624,89.60942357
-84.31739816,35.16765346,89.93860721
-84.31617183,35.16923795,89.93353722
-84.31576931,35.17098673,89.93894978
-84.31419713,35.17406162,59.9870215
-84.31011196,35.17843275,29.96035397
