x,y,Meander length (m)
-81.62619302,38.35797646,3607.944684
-81.62597806,30.37571539,2892.270045
-81.62591276,35.18085763,402.1412266
-81.62579814,29.58825933,10738.72459
-81.62562915,29.57760171,10738.72459
-81.6253852,30.390483,2939.898292
-81.62530104,26.7163445,1467.957408
-81.62495771,30.37433963,2892.270045
-81.62469892,29.66451542,5016.588202
-81.62455253,29.5761285,10738.72459
-81.62453663,33.0942021,9361.969028
-81.62447559,35.18680596,344.5491342
-81.6244073,29.9921088,1593.105974
-81.62417718,31.48429806,2112.341373
-81.62406277,31.4511867,1185.067803
-81.62392848,29.63893371,2949.665932
-81.62377127,35.18087641,520.4555452
-81.62353971,35.19225703,678.4377742
-81.62347652,30.37315556,2892.270045
-81.62338882,31.44953889,1152.665044
-81.62333959,26.71616352,1467.957408
-81.62325228,31.45276053,1201.269183
-81.6231747,29.99062562,1763.537839
-81.62293889,39.27127614,2961.484471
-81.62285723,29.64232305,2949.665932
-81.62282824,30.72413135,1467.63289
-81.62261624,35.18783445,344.5491342
-81.62240302,29.59026979,10738.72459
-81.62186665,30.7227229,1467.63289
-81.62173724,38.35891169,3607.944684
-81.62141524,29.70690214,1352.938233
-81.62138749,30.73399562,1217.528808
-81.62135027,29.34166129,1746.938723
-81.62129424,34.1270983,6266.889534
-81.6212449,29.64557955,2949.665932
-81.6209867,29.63717607,2817.860646
-81.62088109,30.39424756,2939.898292
-81.62080879,29.65465154,5016.588202
-81.62070548,29.98765925,1763.537839
-81.62068026,39.27149674,2961.484471
-81.6203736,30.73226412,1217.528808
-81.61993886,30.32078881,3403.168158
-81.61979702,29.34031473,1746.938723
-81.6196587,34.12588365,6266.889534
-81.61951105,29.65330389,2087.171721
-81.61939911,29.70685744,1297.843833
-81.61935828,31.48156064,1136.822768
-81.61926533,26.71569382,854.988603
-81.61919771,29.64870269,2610.622465
-81.61901092,30.39480689,2939.898292
-81.61885693,30.32241824,3403.168158
-81.61841985,39.27151649,2961.484471
-81.61827377,33.09505672,9361.969028
-81.61824381,29.33896815,1824.833104
-81.61815259,29.65182113,915.4051294
-81.61795803,30.72202511,1062.796353
-81.61789117,30.36573742,1925.824708
-81.61783145,30.32973244,1969.334529
-81.61771015,35.16508263,1141.222661
-81.61763498,35.16821192,1141.222661
-81.61751041,35.18078225,704.8698882
-81.61724294,38.33509676,9237.594737
-81.61706413,29.9832093,1152.781238
-81.61698605,30.3641174,1925.824708
-81.61698349,30.39519162,2939.898292
-81.61686528,30.32661602,1517.591609
-81.61670107,35.78703015,1836.666583
-81.61640399,31.47896746,1077.193831
-81.6161858,33.09529514,9361.969028
-81.61595351,31.45840645,1331.933185
-81.61590409,34.12405193,6266.889534
-81.61588627,31.46191775,1249.038299
-81.61571785,35.78547721,1836.666583
-81.61563923,26.71442753,1068.068437
-81.61552969,30.36087568,1925.824708
-81.61551581,29.70576937,1022.371834
-81.61543702,29.33640893,2019.569056
-81.61540246,38.3609896,3607.944684
-81.61533871,31.46372227,1249.038299
-81.61527511,30.34679964,1445.766641
-81.61517799,38.33445873,9237.594737
-81.61506289,30.35207961,2649.744768
-81.61504862,30.35383933,2649.744768
-81.61498755,29.59342696,10738.72459
-81.61494786,35.78381317,1836.666583
-81.61484173,30.35735961,2649.744768
-81.61467952,30.32640974,2351.227745
-81.61445107,31.445919,1175.487596
-81.61409371,33.09494208,684.1054444
-81.61388464,30.72201737,932.7976333
-81.61372527,39.27157222,2579.543063
-81.61352039,38.3617637,3607.944684
-81.61347479,35.14941452,578.5722393
-81.61329876,29.57029489,10738.72459
-81.61321838,35.17961382,506.3605174
-81.61313342,29.59418461,10738.72459
-81.61308818,30.39651325,4229.72404
-81.61284014,29.97903269,1502.092296
-81.61267206,33.08155432,3020.15867
-81.61251733,31.46605892,1249.038299
-81.61241546,33.08317919,3020.15867
-81.61234114,31.47262622,1291.280583
-81.61216138,33.09444647,684.1054444
-81.61199662,29.32776051,3242.224054
-81.61186254,26.71318759,1068.068437
-81.61183393,34.12355436,6266.889534
-81.61170482,35.15349015,1461.877403
-81.61166474,35.14813423,910.5973879
-81.61149847,35.16992923,1112.122157
-81.61146491,39.27159827,2197.601654
-81.61114042,29.32234928,3242.224054
-81.6110603,30.39683601,4229.72404
-81.61096515,29.32059015,3242.224054
-81.61080696,33.08454009,3020.15867
-81.61074794,29.63528198,2817.860646
-81.61068211,35.78306854,1591.079276
-81.61046511,30.32616649,2351.227745
-81.61042975,35.15916829,2256.359345
-81.61017201,29.31883385,3242.224054
-81.61016714,29.5964906,10738.72459
-81.61003229,31.43474335,1450.331218
-81.60978297,35.17107402,1112.122157
-81.6097501,26.71295677,2050.175379
-81.60968515,35.1476663,910.5973879
-81.60952988,35.15397515,2256.359345
-81.60905998,29.59783859,10738.72459
-81.60900804,30.99123796,7599.326675
-81.60873396,29.63535829,2817.860646
-81.60866827,35.17621932,631.6996488
-81.6085287,31.43329429,1450.331218
-81.60835756,35.78294895,1099.904663
-81.60812647,33.09050642,1650.590029
-81.60800208,29.97608609,1235.258666
-81.60799174,29.31586546,3242.224054
-81.60791902,29.70599913,3672.275425
-81.60783621,35.15502088,2256.359345
-81.60778982,26.71298066,2050.175379
-81.60769176,29.56862269,14953.10657
-81.60735737,35.15647863,2256.359345
-81.60716148,30.39761477,4229.72404
-81.6070976,34.12087616,6266.889534
-81.60694277,39.27148677,2197.601654
-81.60671791,31.43221865,1620.509841
-81.60670144,29.9162511,11324.41925
-81.60653534,29.918147,11324.41925
-81.60636855,31.43936216,837.9714075
-81.60625081,30.32593858,2351.227745
-81.60617956,31.43779316,525.0778892
-81.60613146,29.97529154,1235.258666
-81.60611683,29.9199087,11324.41925
-81.60607134,38.33321611,9237.594737
-81.60596026,29.91287033,11324.41925
-81.60590563,29.70640932,3672.275425
-81.60552849,30.71758102,1061.768826
-81.60540005,35.14718283,799.5190631
-81.60531182,29.91111353,11324.41925
-81.60509676,30.72638082,2505.02302
-81.6050266,30.71920757,2023.938289
-81.60467868,39.2710789,2197.601654
-81.60456228,33.08233535,863.8533397
-81.60429991,29.90380834,2306.475178
-81.60410588,29.97457889,714.0758846
-81.60399288,31.42827585,2045.956397
-81.60396795,29.90029031,2306.475178
-81.6038398,38.33316582,9237.594737
-81.60371687,26.71272718,2050.175379
-81.60341376,29.30965878,2646.973824
-81.60332492,34.11643057,6266.889534
-81.60321043,29.57170387,14953.10657
-81.60306329,29.89867004,2306.475178
-81.60279229,29.64201869,748.4387982
-81.60241447,39.27065425,2197.601654
-81.60230913,35.14487184,799.5190631
-81.60221355,33.07351428,3423.891686
-81.60216593,29.92615368,11324.41925
-81.60200837,33.07485024,3423.891686
-81.60190305,38.37702933,2149.86735
-81.60175675,26.71278065,2050.175379
-81.60172815,29.6037671,2174.121493
-81.60170497,35.14311651,427.770431
-81.60169022,34.11526978,6266.889534
-81.60161362,35.14135864,353.4207046
-81.60153582,35.13973595,353.4207046
-81.60144315,29.89380421,4400.353151
-81.60142121,29.89014938,4400.353151
-81.60132497,29.3064191,2646.973824
-81.60065605,38.37852274,2149.86735
-81.60050909,29.88311442,4400.353151
-81.60043835,33.07241337,3423.891686
-81.60030716,29.3049345,2646.973824
-81.60026087,29.57048081,14953.10657
-81.6002205,35.78237288,1705.698739
-81.60015056,39.27026045,2197.601654
-81.60003104,29.60492997,2174.121493
-81.59962195,31.42263933,1761.032767
-81.59948337,29.87783973,4400.353151
-81.5994462,33.08566861,1650.818052
-81.59916672,30.39249006,4229.72404
-81.59890384,38.37984568,2149.86735
-81.59870667,33.08405758,1650.818052
-81.59857341,30.72883836,1149.058789
-81.59844936,35.13669445,377.2091224
-81.59837609,33.07637948,3423.891686
-81.59806651,35.78286146,1792.74474
-81.59792602,30.97838682,7599.326675
-81.59731412,29.30020964,5568.055484
-81.59719465,38.38083853,2149.86735
-81.59714181,38.3326053,9237.594737
-81.59706853,29.87297743,2207.836118
-81.59700382,29.61848095,1145.595085
-81.59684415,30.72789706,1224.106118
-81.5966946,29.93118713,11324.41925
-81.59662683,34.11686011,6006.07782
-81.59648558,29.57103287,14953.10657
-81.5963958,29.61685921,1305.882984
-81.59635596,29.2149513,1137.66351
-81.59633382,30.71965385,1680.042894
-81.59630204,30.7212782,1635.323152
-81.59625918,33.07227106,790.4901117
-81.59618515,29.95149443,11324.41925
-81.59611601,31.4206076,1974.522215
-81.59590671,35.78257465,1810.15394
-81.59587304,29.87149379,2207.836118
-81.5955172,29.56962675,14953.10657
-81.59550857,30.72642517,1411.724442
-81.59541003,29.97017848,2378.531676
-81.59529674,29.63757622,1544.010526
-81.59521788,29.61537539,1305.882984
-81.59514078,38.38169097,2149.86735
-81.59480348,29.9566446,1753.257264
-81.59475882,29.61036864,1108.510085
-81.59450589,29.2953485,5568.055484
-81.5944009,29.95840618,1753.257264
-81.59419091,29.63609208,824.3860284
-81.59417637,29.8682526,2207.836118
-81.59416555,30.97992906,2088.74717
-81.59404423,29.61199632,1305.882984
-81.59381095,29.70648731,3459.323313
-81.59374956,35.78264328,1810.15394
-81.59366528,29.96192902,1753.257264
-81.59345958,29.96368971,2289.20676
-81.59335978,39.26917791,690.1033981
-81.59326741,31.41601036,2460.043955
-81.59322892,29.86487266,1659.519513
-81.59312879,29.21730503,2495.138814
-81.59291363,29.63460869,824.3860284
-81.59261575,29.62784137,2151.490185
-81.59242107,26.71547436,1897.367331
-81.59231592,29.5677007,14953.10657
-81.59224786,29.94135969,11324.41925
-81.59208184,33.0723992,1296.002409
-81.59193541,29.29035086,5568.055484
-81.591687,29.28859202,5568.055484
-81.59166804,29.28683217,5568.055484
-81.59164003,29.70648929,2181.610643
-81.59163278,29.63109471,2151.490185
-81.59141004,29.28493799,5568.055484
-81.59134696,29.28317833,5568.055484
-81.5913057,29.93973952,11324.41925
-81.59128649,29.9364908,11324.41925
-81.59114944,29.27952394,5568.055484
-81.59100618,29.27762925,5568.055484
-81.59085344,38.3824478,1592.926617
-81.59067712,29.27411082,9901.46029
-81.59061491,26.71615001,1897.367331
-81.59049516,29.56501808,14953.10657
-81.59044108,38.33169294,9237.594737
-81.59030543,35.13072902,729.3567297
-81.59015241,33.07224599,1446.038225
-81.58943292,35.78246359,1810.15394
-81.58900298,39.26802347,2459.668062
-81.58875705,35.12735514,837.8568765
-81.58846629,33.07098213,2046.181489
-81.58838804,38.3310724,9237.594737
-81.58836327,30.38750386,3099.553229
-81.58831685,29.85325295,2520.33338
-81.58814601,31.41062051,1128.245256
-81.58793244,29.26166793,9901.46029
-81.58773879,31.41516066,2581.42439
-81.58760715,29.70629065,2181.610643
-81.58751691,34.11663346,4441.207537
-81.58744522,29.25977475,9901.46029
-81.58731317,33.06963455,2046.181489
-81.58705962,29.85176949,2520.33338
-81.58682297,31.40928094,1128.245256
-81.58657144,38.38387701,2072.669576
-81.58647569,34.11502412,4441.207537
-81.58644645,31.41374104,2581.42439
-81.58613939,29.25639597,9901.46029
-81.5857999,38.39184584,1853.645437
-81.58573719,38.39360353,1744.133368
-81.58558527,29.56238777,14953.10657
-81.5850371,35.1210161,690.3595611
-81.58498529,38.39022772,2072.669576
-81.58494399,38.38509999,2072.669576
-81.58488693,26.71666128,1836.66865
-81.58476623,30.38649129,3099.553229
-81.58470926,29.22932604,2326.332619
-81.58442988,30.98054192,1062.365984
-81.58431288,33.06694262,2046.181489
-81.58425306,38.38847399,2072.669576
-81.58402053,29.56207157,14953.10657
-81.58372177,38.39685797,1744.133368
-81.58367926,29.23095512,1313.495448
-81.58328481,35.78149149,1810.15394
-81.58322945,30.70604293,1691.741686
-81.5831227,31.40874875,1350.944429
-81.58299917,30.70793888,1691.741686
-81.58286105,29.25180735,9901.46029
-81.582783,29.2325836,1313.495448
-81.5825406,30.97984666,1062.365984
-81.58221293,39.26698146,2459.668062
-81.58187871,30.71438662,1142.143304
-81.58174038,29.25018767,9901.46029
-81.58161561,30.72275248,908.0408927
-81.58156534,29.7072907,2181.610643
-81.58148695,35.11903139,724.9966885
-81.58134024,29.23583903,1313.495448
-81.58118578,30.70332702,1691.741686
-81.58105586,29.84475687,1121.418126
-81.58068338,38.39926129,267.4403926
-81.58046607,38.32763314,9237.594737
-81.58017043,34.10787347,4441.207537
-81.58005211,29.8412417,1225.000661
-81.57984234,30.7144112,3488.266988
-81.57970768,29.70784033,2181.610643
-81.57950734,35.11843672,1544.825751
-81.57938024,29.83962022,1225.000661
-81.57914823,30.70311441,1027.958031
-81.57901404,26.71834793,1901.197612
-81.57896951,35.7814853,1987.778692
-81.5787607,30.97822146,1679.666794
-81.578619,38.39888398,375.8511301
-81.57856535,29.24559849,9901.46029
-81.57853576,34.10664743,9364.813027
-81.57797207,34.07157024,9364.813027
-81.57769508,29.70841511,2181.610643
-81.57764794,30.71420442,3488.266988
-81.5774813,31.39970673,3446.082925
-81.57738375,33.06101389,1004.974456
-81.57727167,30.70363323,696.0662037
-81.57722528,29.24199412,1370.83958
-81.57703153,34.10546405,9364.813027
-81.57687183,30.97758025,1679.666794
-81.57681811,38.32524485,5473.30722
-81.57677029,30.38081474,4897.207159
-81.5765502,38.39794789,3964.088972
-81.5764676,29.23644677,1370.83958
-81.57593117,29.23279379,1370.83958
-81.57591561,34.10398122,9364.813027
-81.57560924,30.71383707,3488.266988
-81.57541243,29.22914073,1370.83958
-81.57538212,35.11703708,1872.757376
-81.57529785,33.06146423,1290.664659
-81.57498342,30.97701119,1679.666794
-81.57489225,29.22548767,2170.715404
-81.57468265,34.10249893,9364.813027
-81.57452741,34.07342362,271.3618492
-81.5740911,29.21994047,2170.715404
-81.57384747,29.83003317,1805.481275
-81.57369014,29.56186208,14953.10657
-81.57362175,29.21642256,2170.715404
-81.57355333,38.32296273,5473.30722
-81.57346452,30.72202176,902.5788736
-81.57336303,30.70486871,782.88942
-81.57333783,29.21452843,2170.715404
-81.57328153,34.10115268,9364.813027
-81.57325773,29.56023945,14953.10657
-81.57270716,30.38012875,4897.207159
-81.57263269,31.39633423,3446.082925
-81.57249598,35.09821758,783.3514734
-81.57229195,29.2072223,1680.627925
-81.57227952,29.71050788,1525.706814
-81.57223548,38.264434,10587.47975
-81.57206239,35.08618173,3166.935824
-81.57186134,38.26795066,10587.47975
-81.57175836,35.1148252,1872.757376
-81.57173366,29.55906374,14953.10657
-81.57167435,34.07785606,1945.131097
-81.57158104,30.72143452,936.0892544
-81.5715358,30.71376483,3488.266988
-81.57121237,29.82314075,790.6178571
-81.57104789,31.39517199,3446.082925
-81.57082985,30.37946017,4897.207159
-81.57081024,38.27512061,10587.47975
-81.57069536,26.71348679,7174.210837
-81.57063894,35.09308656,1625.70259
-81.57057186,35.11337543,1698.474855
-81.57047123,38.27687967,10587.47975
-81.57029311,35.08280862,3166.935824
-81.57017047,35.78112676,3053.527205
-81.57011605,29.81962588,1549.712661
-81.56973319,30.71446755,3488.266988
-81.56956284,34.07814931,1945.131097
-81.56944756,38.28215688,6020.73123
-81.56931748,33.05457196,4740.267943
-81.56910644,30.37840648,4897.207159
-81.56895946,38.39380333,3964.088972
-81.56885225,30.97617728,1789.175001
-81.56863508,30.7159883,3488.266988
-81.56849313,38.31956269,5473.30722
-81.56811907,35.07997842,3166.935824
-81.56794183,38.28554381,6020.73123
-81.56785394,33.053272,4740.267943
-81.56779867,30.71761617,3488.266988
-81.56767252,29.55275465,14953.10657
-81.56759214,34.09954674,9364.813027
-81.56744597,34.07764117,1945.131097
-81.56709797,38.2873053,6020.73123
-81.56699568,29.81503675,1369.419615
-81.56689409,38.3932726,3964.088972
-81.56671804,29.54897725,14953.10657
-81.56655653,35.07863315,3166.935824
-81.56615011,38.28893211,6020.73123
-81.56600893,39.26286229,3115.255087
-81.56595815,38.25094584,10587.47975
-81.56585455,35.78103123,3053.527205
-81.56554703,30.70761001,672.3294299
-81.56550569,30.37665885,4897.207159
-81.56524886,30.97778502,1789.175001
-81.56515314,38.29042395,6020.73123
-81.56490661,39.2713829,6315.32654
-81.56473769,35.07733415,3166.935824
-81.5646709,29.81017339,1002.514885
-81.56444066,29.54672811,14953.10657
-81.56429281,33.04912086,1786.092099
-81.56425812,38.29205048,6020.73123
-81.56406366,33.05349666,4740.267943
-81.56392583,31.39145738,1629.889959
-81.5637499,34.07826424,1945.131097
-81.56367092,30.70823176,600.3071222
-81.563531,39.27476863,2686.912094
-81.56347148,30.37583357,956.9622594
-81.56337747,39.2890966,1613.080559
-81.56335976,34.09888982,9364.813027
-81.56333792,29.80313985,1048.321903
-81.56333691,29.7197515,3533.806857
-81.56332767,38.31580244,5473.30722
-81.56330607,38.29378543,6020.73123
-81.56318225,39.29450404,1179.426197
-81.56308677,39.2873409,1613.080559
-81.56305236,39.27828518,1961.229205
-81.56303189,39.28193467,1961.229205
-81.56295606,29.79962186,920.4478063
-81.56274205,33.05486467,4740.267943
-81.56242691,38.39311388,3964.088972
-81.56235708,38.24636682,10587.47975
-81.56234125,31.39030044,1629.889959
-81.56226038,29.72138053,3533.806857
-81.5620583,38.31436656,5473.30722
-81.56198351,29.18663375,4997.642581
-81.56186242,35.77977481,3053.527205
-81.5617544,39.29991742,787.1158824
-81.56157587,29.54446131,9901.46029
-81.56140255,34.09800594,9364.813027
-81.56112396,33.05610771,4740.267943
-81.56098577,38.24488634,10587.47975
-81.56091414,31.38908865,1629.889959
-81.56081136,29.1999332,1062.437012
-81.56055985,30.712008,1705.973744
-81.56051013,34.08267835,1500.632306
-81.56045168,38.30031502,6020.73123
-81.56039982,39.30519527,1045.171865
-81.56012744,33.04928396,4740.267943
-81.56007463,29.79503152,962.1348483
-81.55976132,38.30572572,6020.73123
-81.55966235,39.30871303,1131.775176
-81.55964222,34.08420646,1500.632306
-81.55952308,38.24340627,10587.47975
-81.55938307,39.31047147,1131.775176
-81.55929871,39.31236414,1192.806139
-81.55920151,31.38760742,1629.889959
-81.55912732,35.07495255,2699.236619
-81.55902841,39.31587965,1558.991922
-81.55878906,26.71493104,7174.210837
-81.55852301,30.71194459,1705.973744
-81.55843768,39.31953185,1558.991922
-81.55826936,29.72884285,3533.806857
-81.55823962,33.05393779,4740.267943
-81.55798886,39.26008188,1236.624233
-81.55786264,29.54264668,9901.46029
-81.55776079,29.19751293,4997.642581
-81.55773956,34.08497267,1500.632306
-81.55770648,35.77880882,1967.628747
-81.55754742,31.3866808,1286.697692
-81.55742027,29.73236609,1973.988578
-81.5573806,29.79247087,1966.724705
-81.55688426,39.33575867,966.3271801
-81.55666543,29.19604247,4997.642581
-81.55659243,29.7341294,1973.988578
-81.55638578,33.04358966,4592.700953
-81.55634017,39.3373832,567.4874772
-81.55617772,29.19334588,4997.642581
-81.55613451,29.53251987,12996.20516
-81.55609137,38.39570537,15313.49323
-81.55600139,29.19498022,4997.642581
-81.55587756,29.73575686,1973.988578
-81.55585669,34.09540674,9364.813027
-81.55572644,39.25980306,1399.899722
-81.55556578,29.53973761,9901.46029
-81.5555297,29.74956618,3762.714041
-81.55543868,29.19172436,4997.642581
-81.5552191,31.38645309,943.5054256
-81.55516546,29.5379794,9901.46029
-81.55494412,29.73900969,1973.988578
-81.55487168,26.71565839,7174.210837
-81.55480856,30.70451077,364.9657571
-81.55445127,39.34063608,1424.626574
-81.5543294,29.19010437,4997.642581
-81.55420616,29.18248736,1351.012576
-81.55410916,29.79024651,2469.019633
-81.55389869,34.09437844,9364.813027
-81.55379879,30.70292335,4198.287396
-81.55378742,35.06733048,2605.696778
-81.55371775,30.71537602,818.8582254
-81.55368608,29.75471801,3762.714041
-81.55333328,29.1884839,4997.642581
-81.55316943,31.38665916,971.8015116
-81.55296356,38.23865562,10587.47975
-81.55291931,29.75634566,3762.714041
-81.55249632,30.69237147,4198.287396
-81.55239922,30.98320931,602.9929468
-81.55228407,30.71670316,750.4946696
-81.55176562,34.08540729,4871.526651
-81.55095057,26.7156195,7174.210837
-81.55059815,29.75933351,3762.714041
-81.55052088,30.98439033,3488.266988
-81.55016385,35.06318778,1284.287616
-81.54998861,39.34511758,4266.098046
-81.54973408,38.23641202,10587.47975
-81.54960374,29.76096209,3762.714041
-81.54939597,35.77703483,1332.046459
-81.54915911,30.69049972,4198.287396
-81.5490678,31.38668581,1141.578028
-81.5488482,29.18449891,2421.611744
-81.54879906,30.98547681,7564.134108
-81.54872308,29.7625902,2377.393606
-81.54818622,29.18186102,1125.832604
-81.54813756,29.52052389,12996.20516
-81.5480101,38.23507903,10587.47975
-81.54787846,34.09379037,9364.813027
-81.54702942,26.71557275,7174.210837
-81.54681629,31.37928796,2185.356798
-81.54659762,35.06195277,1020.005783
-81.54655135,29.5192712,12996.20516
-81.54633204,29.1813085,1035.760615
-81.54542818,35.06019968,1997.846809
-81.54533325,29.76693608,2377.393606
-81.54519297,34.09086404,9364.813027
-81.5450707,29.51810227,12996.20516
-81.54501073,33.04862028,4592.700953
-81.54474729,30.71365441,1531.23126
-81.54469478,34.0892429,9364.813027
-81.54463275,31.38361,2185.356798
-81.54455123,30.69362319,3008.69492
-81.5444748,29.18017421,1035.760615
-81.54441159,39.25802215,2706.792753
-81.54432844,34.08586253,1138.028706
-81.5437804,31.37726822,954.9287227
-81.54369114,29.78196899,1203.580966
-81.54335195,30.6950088,3008.69492
-81.54329091,29.76992265,2377.393606
-81.54322419,38.23131605,10587.47975
-81.54313532,34.08437974,1138.028706
-81.54270428,39.35218014,4266.098046
-81.54246549,29.17944872,1456.577443
-81.54222498,30.71082258,1531.23126
-81.54215002,39.25783961,2706.792753
-81.54210336,29.51577231,12996.20516
-81.54176086,38.22997095,10587.47975
-81.54144609,33.0468408,1399.070601
-81.54127386,35.77851682,1429.469709
-81.54080623,34.08117937,789.1772221
-81.54049523,30.7096387,1618.055317
-81.54024342,29.77453773,16277.93419
-81.539888,39.25759524,2706.792753
-81.53954689,31.377018,2144.096227
-81.5392487,29.77616624,16277.93419
-81.53911709,35.77863212,1429.469709
-81.53893178,35.05522416,1997.846809
-81.5383931,30.75579829,6007.414913
-81.53800957,33.03862929,2171.537786
-81.5378072,31.37622772,2144.096227
-81.53762375,39.25705863,2706.792753
-81.53757797,30.75415426,6007.414913
-81.53735546,30.98984155,7564.134108
-81.53716649,30.74778546,6007.414913
-81.53706119,34.08028233,875.1637365
-81.53697488,38.22611037,10587.47975
-81.53686207,30.73358389,6487.270716
-81.53634808,30.75280584,6007.414913
-81.53626919,33.03772574,2171.537786
-81.53612047,30.74000801,6487.270716
-81.53606614,31.37519201,2144.096227
-81.53571089,38.40390946,18150.8443
-81.53559173,30.757728,6007.414913
-81.53538365,29.18223903,1670.478201
-81.53508197,38.22504473,10587.47975
-81.53495203,34.08097953,1338.386121
-81.53490033,39.35613594,4266.098046
-81.53469681,30.7091971,2052.175598
-81.53448145,31.3739084,2144.096227
-81.53418183,33.03788031,2171.537786
-81.53414958,30.7495665,6007.414913
-81.53384322,30.69831472,3008.69492
-81.53367252,29.17950597,2538.882659
-81.53337899,29.1824082,1670.478201
-81.5333161,26.71770414,2986.492284
-81.53327356,30.99034572,7564.134108
-81.53310938,30.75093511,6007.414913
-81.53300399,34.08144795,1338.386121
-81.53287464,30.71397438,2044.399369
-81.53258791,30.72261098,2036.623141
-81.53231506,35.05051031,1560.006431
-81.53229326,39.25383018,3070.600756
-81.53187406,29.18016451,1670.478201
-81.53182234,30.69920215,3008.69492
-81.53151521,30.75742766,6007.414913
-81.53100513,29.17336632,2886.244442
-81.53067992,29.17526297,2886.244442
-81.53065962,35.77965379,1971.953627
-81.53050074,30.74390756,6350.169058
-81.53014688,30.72697929,1163.607408
-81.52957668,29.17018777,1245.508528
-81.5295117,39.2510585,3070.600756
-81.52934632,30.75713489,6157.868062
-81.5291868,30.73287292,3015.537311
-81.5286918,30.72830264,1163.607408
-81.52858781,30.73795682,6487.270716
-81.52850036,35.77940054,1971.953627
-81.52823155,26.72046789,2986.492284
-81.52791252,30.70029705,1153.751956
-81.52775982,29.16963484,1245.508528
-81.52772126,33.03918738,3713.201092
-81.52757769,30.75770541,6910.133809
-81.52746027,29.50085034,3830.953439
-81.52715226,30.73330787,3015.537311
-81.52711644,26.7219708,2986.492284
-81.52681499,30.72891484,600.0001414
-81.52655266,30.73830025,6487.270716
-81.52646755,30.77450241,6910.133809
-81.52616156,30.76243941,6910.133809
-81.52595237,26.72332943,2986.492284
-81.52587728,30.70047934,1153.751956
-81.5257524,29.16921725,1929.432957
-81.52572218,30.75849798,6910.133809
-81.52547743,33.03283763,3713.201092
-81.52516858,30.77315417,6910.133809
-81.52484556,39.22210052,1889.955789
-81.5247777,30.72883028,600.0001414
-81.52475114,38.21828696,11582.48126
-81.52449574,30.76354701,6910.133809
-81.52405104,29.16831414,3297.281816
-81.52399359,30.69972279,1250.678698
-81.52393675,35.05209775,1413.263698
-81.52390983,30.78517064,9693.879166
-81.52382444,39.24836473,3070.600756
-81.52352221,26.72618247,4145.668146
-81.52326366,30.76950741,6910.133809
-81.52324501,38.21694181,11582.48126
-81.52308541,29.1604007,3297.281816
-81.52270332,29.16210802,3297.281816
-81.5225397,29.16716116,3297.281816
-81.5224455,30.98566188,3427.107967
-81.5224294,29.15674791,3297.281816
-81.52215672,39.2172467,1756.806571
-81.52179848,35.05209794,961.3221021
-81.52165719,29.16555084,3297.281816
-81.52123166,30.98431333,3427.107967
-81.52114067,34.08229119,1661.878629
-81.5209748,39.21563002,1756.806571
-81.52080687,26.73797493,8782.371592
-81.52075319,29.49384216,2307.35152
-81.52058349,29.15364128,4730.401208
-81.52041204,39.24577408,2692.041496
-81.5202667,38.40630418,18150.8443
-81.52013473,35.05084268,961.3221021
-81.5200246,39.21401229,1756.806571
-81.51987888,30.98282997,3427.107967
-81.51944206,29.49248581,3075.914746
-81.51923841,26.73935305,8782.371592
-81.51903969,39.21239472,1756.806571
-81.5188139,30.69769887,1396.068811
-81.51854509,33.0285189,2341.456609
-81.51820737,38.40661971,18150.8443
-81.51813092,29.49112947,3075.914746
-81.51788382,39.24267658,786.7988896
-81.51786775,35.04747091,961.3221021
-81.51758406,26.74042448,8782.371592
-81.51741198,30.69914822,1568.649968
-81.51720925,29.14918669,4730.401208
-81.51707415,34.08197596,1661.878629
-81.51697662,38.20737128,11582.48126
-81.51673257,30.70937966,1082.089422
-81.51654245,29.14742927,4730.401208
-81.51633297,35.04612486,946.7725311
-81.51598565,31.36654054,1536.749896
-81.51583148,29.48815667,3075.914746
-81.51555975,35.78015096,602.5342677
-81.51544572,39.36222487,551.1698584
-81.51457725,26.74263481,8782.371592
-81.51454776,39.23809581,1299.805576
-81.51426933,38.20440905,11582.48126
-81.51416312,29.14242923,4730.401208
-81.5136213,29.13891133,4730.401208
-81.51359175,39.22775729,1224.060258
-81.51353712,39.36313619,652.0197585
-81.51337171,29.13715229,4730.401208
-81.51302679,34.08267474,564.5242506
-81.51203824,31.36576238,1536.749896
-81.51180269,39.36406292,786.4862919
-81.51162742,34.08140353,897.1295988
-81.5114408,38.20171765,11582.48126
-81.51096517,29.48242411,1982.035181
-81.51066557,33.0269458,1540.884061
-81.51063969,30.97298654,10309.70717
-81.51057379,30.70932668,1164.01071
-81.51017876,39.23001421,1224.060258
-81.51007042,39.36529238,901.1540146
-81.50998495,31.36523436,1536.749896
-81.50989051,38.20050771,11582.48126
-81.50981323,33.02397262,1426.183753
-81.50979419,32.96295077,2191.647373
-81.50962665,32.9611925,2191.647373
-81.50956421,32.9646952,2191.647373
-81.50944325,34.07830117,1597.040927
-81.50928002,38.40750599,18150.8443
-81.50900391,26.74438302,8782.371592
-81.50853727,30.7093076,1164.01071
-81.50835466,29.47970009,1161.625507
-81.50816941,38.19936157,11582.48126
-81.50788273,32.95240481,1424.45444
-81.50768396,39.20374918,629.2452183
-81.50732547,33.01586458,1774.85114
-81.5072571,35.77949202,1895.97547
-81.50704358,26.74452548,8782.371592
-81.50678726,32.95092091,1424.45444
