x,y,Wavelength (m)
-83.08856623,34.53377109,275809.2792
-83.08833016,31.81098878,175713.7239
-83.08802857,32.95531508,141.5950581
-83.08690269,31.81226074,175646.226
-83.08659006,34.53316475,127192.8634
-83.08634894,32.95484845,205428.9885
-83.08599036,36.37855631,350829.0369
-83.08593246,36.10638489,783670.1901
-83.08416142,29.33875942,478411.4064
-83.08388171,31.80876177,577969.083
-83.08348955,34.53072028,127570.338
-83.08319247,32.95474037,168.2121767
-83.08264475,34.53223135,380866.9113
-83.08256104,36.37611039,1476.068555
-83.08247796,34.51897166,783302.3162
-83.08232539,29.33961815,454049.687
-83.08211046,30.44019258,576385.9181
-83.08198029,34.51735727,660427.6964
-83.08124843,36.37288838,1176.042615
-83.08105367,34.52792179,206028.4833
-83.08075876,34.52211149,156749.8557
-83.08061407,35.93602326,676.8753328
-83.08044414,34.51603105,611645.8841
-83.08021299,30.44153993,493537.8598
-83.07982431,30.0825253,917333.3679
-83.07944981,38.68204809,191166.8556
-83.0793444,31.79979853,917508.2052
-83.07913852,30.43996935,302223.4416
-83.07886884,34.51470548,278993.2135
-83.07822182,32.94619656,453763.4989
-83.07810989,30.43849726,318801.4058
-83.07779818,30.08236791,179.6499331
-83.07748312,30.43688344,957407.7113
-83.07740435,38.68286837,630490.5293
-83.07731707,36.10065032,918544.7916
-83.07703834,30.43147786,752479.3189
-83.07648487,29.34104451,612790.3736
-83.07629698,35.93624227,752316.1205
-83.07609,36.0991843,613359.543
-83.0752079,30.42636495,478482.8524
-83.07461698,31.80091936,138.6087013
-83.07408703,30.42511981,477945.5684
-83.0737195,36.09435781,120507.1761
-83.07280909,29.34259038,174.0223075
-83.072379,36.09279455,781741.173
-83.07225612,36.3650587,630919.1138
-83.07206878,30.42517765,699421.0698
-83.0717237,30.08208107,119187.2198
-83.07128926,29.35450553,82268.29399
-83.07081047,29.34305579,750011.8239
-83.07039092,36.09194556,781751.4055
-83.07026482,36.36561602,749657.0225
-83.06939693,29.35769275,780755.0647
-83.0689833,29.35200603,79869.86086
-83.06897464,30.07517264,119316.0967
-83.06842681,30.42383586,700385.1681
-83.06841297,36.36681087,38239.46116
-83.06823903,30.08032651,699992.1163
-83.06818569,30.07870347,699988.141
-83.06731818,36.3683982,1339.154959
-83.06729533,30.06667369,258091.3006
-83.06717319,38.6868612,671105.0738
-83.06698001,36.09528556,640358.7449
-83.06675021,32.93444703,17307.84976
-83.0666468,35.93980721,174393.9836
-83.06634972,34.50104767,48566.80267
-83.06619533,36.37608823,453413.7754
-83.06602781,30.42798106,30699.94297
-83.06588534,36.10030721,117937.9953
-83.06576387,29.36853087,750436.8768
-83.06572692,29.35904888,2587.39763
-83.0656037,29.34528799,1038470.375
-83.06512925,38.68774431,272746.8928
-83.06452455,31.7954038,287877.9633
-83.0643158,36.1017044,509843.4959
-83.06412581,36.3753849,352689.0601
-83.06408582,32.93345916,383569.7818
-83.06400846,32.92973469,397826.9669
-83.06394869,29.35973506,398871.6889
-83.06393151,29.34662573,1038489.287
-83.06308448,38.68860038,398695.5654
-83.06292315,32.92815255,1038348.332
-83.0625838,29.36100127,383606.5524
-83.06249882,36.37413308,118707.0213
-83.06196525,30.42735971,47937.87383
-83.06168817,35.9435018,661834.1855
-83.06149771,36.37269016,461955.2511
-83.06130812,31.79370616,781467.999
-83.06127286,29.35267579,126485.9449
-83.06095649,32.92994354,573377.0215
-83.06052642,34.50338565,278435.9587
-83.06015133,30.4287222,174942.4846
-83.05971764,32.93185776,277550.0649
-83.05956671,32.92198545,641042.5251
-83.05934264,38.6904144,520.5494167
-83.05927639,32.92666161,641227.8649
-83.05919783,32.93019284,395210.6298
-83.05897044,29.37644035,382897.6002
-83.05884025,36.36980477,570791.9848
-83.05857943,34.50392854,29881.59031
-83.05830918,36.1013751,301925.7319
-83.05797325,31.79169595,17456.58524
-83.05755866,35.94456065,126336.7308
-83.05718963,32.92659292,47258.97823
-83.05681532,36.36909333,1184.996279
-83.05654765,32.91594797,509567.8762
-83.05619223,31.79158815,1084.023683
-83.05609933,32.92568587,462392.9449
-83.05558285,35.94531565,724.7574541
-83.05512999,32.9191753,614108.1642
-83.05449847,30.42871338,125564.9219
-83.05437811,31.79121157,452761.3448
-83.05417466,34.49591914,768353.5575
-83.05356511,38.69341744,161396.5036
-83.05343273,35.94576197,1036999.915
-83.05297425,29.37793132,161538.1494
-83.05263414,34.49464672,748143.6007
-83.052583,36.09858889,161470.4887
-83.05158789,35.94515416,354778.1501
-83.05135288,32.91157712,655255.2591
-83.05101751,30.05892295,393362.0092
-83.05096614,29.37796223,316426.4685
-83.05066343,32.90141727,569286.306
-83.05043466,34.49192474,645050.5457
-83.050373,38.69597841,161645.452
-83.05006163,35.9440039,646101.1616
-83.04985799,32.89197947,338261.3532
-83.04981672,32.90536436,122739.1274
-83.04980782,31.78940018,176446.9358
-83.04954659,34.4904069,479018.9676
-83.04920776,36.09248109,468332.356
-83.04902487,38.69748879,355144.4275
-83.04875675,32.90217901,645287.2937
-83.04857535,32.90080092,485.2851784
-83.04853646,32.90653838,338622.062
-83.04836467,35.94268075,124425.3569
-83.04805245,31.7888115,306833.1191
-83.04780311,38.69899694,478956.9348
-83.04754255,36.09133517,1037518.199
-83.04712105,29.37885502,356436.5168
-83.04685122,32.88942611,392807.2879
-83.04679431,32.90748678,646889.5179
-83.04647557,38.70050693,2455.483454
-83.04621205,32.8854289,290400.5643
-83.04565849,36.09180621,121968.9875
-83.04545467,31.78976785,290553.7152
-83.04509355,38.70188271,769609.5867
-83.04380802,38.70325677,647957.921
-83.04315443,32.88120429,167.9266557
-83.04256307,38.70476528,339023.6505
-83.04242166,35.92669163,308275.8068
-83.04190857,35.93548926,783.8513778
-83.04181589,35.93373305,729363.9071
-83.04079872,29.38353177,47890.11155
-83.04012963,36.36393528,137.5455062
-83.03965206,29.38476736,261099.6037
-83.03903864,38.7094222,267436.3466
-83.03846744,31.78717795,770282.3624
-83.03842439,31.78988966,770781.495
-83.03817884,38.71119425,300136.7426
-83.03772392,34.48605156,196.9011241
-83.03750619,38.71296303,178917.9427
-83.03710737,36.09329143,311209.4473
-83.03707234,35.91733379,672788.2601
-83.03668991,30.0495593,459942.009
-83.03657786,31.78562333,73734.66948
-83.03647071,29.38719253,121796.8542
-83.03629143,32.87973808,1038508.504
-83.03614986,38.71623047,687.9694029
-83.03512415,32.87355797,292071.0602
-83.03508843,36.0925235,388006.7977
-83.03494244,29.38804955,292421.4974
-83.0338883,38.71937849,567427.5612
-83.03378614,34.48531474,651265.6639
-83.03365182,32.86898625,209144.4224
-83.0336138,36.36408246,386948.6719
-83.03340253,29.39298309,703414.7203
-83.03315853,30.04522942,266189.4796
-83.03271797,31.78419293,314241.2843
-83.03195371,32.86809399,300620.8626
-83.03164806,34.48470373,389240.738
-83.03145629,36.36468704,178772.7966
-83.03120829,36.09063974,389296.5281
-83.03005084,32.86759282,479960.8858
-83.02946597,31.77909747,314274.7605
-83.02925352,30.04442753,121002.4579
-83.02904384,32.86607607,313714.7283
-83.02885694,32.86256199,339757.6755
-83.02878214,35.91815724,385753.1136
-83.02848103,29.39729867,159713.8702
-83.02786072,34.48342969,1038289.868
-83.02753568,38.72437258,494231.8833
-83.02737194,30.04368946,262628.0187
-83.02728914,36.36515574,654042.0125
-83.02680949,35.91902194,390656.0698
-83.02631068,32.85584861,19353.91792
-83.02573503,36.09288035,384282.532
-83.02546146,29.40379568,30315.83381
-83.02495013,36.36521087,1269.641624
-83.02480734,29.41520101,390768.5511
-83.02460078,32.85489331,2035.288039
-83.02445521,29.39691779,360597.5014
-83.02430237,36.09418096,726341.7259
-83.02421878,35.92172669,673784.2372
-83.02390548,30.04150186,725044.6669
-83.02362479,29.40856942,966748.474
-83.0232657,38.72591144,383660.139
-83.02252042,32.85503132,292894.4524
-83.02231927,36.09480784,119858.7415
-83.02200522,31.77832685,179646.6823
-83.02192293,34.48102162,263471.7104
-83.02169467,29.41153104,562493.3559
-83.02151746,29.42808094,2038.728206
-83.02119904,29.42984516,772369.3139
-83.02110144,36.3663608,360.4777903
-83.02054833,29.42660695,30227.4758
-83.01998731,36.09482401,772700.2242
-83.01979164,36.36785941,743219.2397
-83.0194708,29.41840253,772031.3279
-83.01913366,29.43261572,68769.5409
-83.01881996,30.036167,1034631.121
-83.01880533,38.72682269,494611.0645
-83.01835408,34.47931346,1035596.567
-83.01772535,29.42394301,180570.8791
-83.01759105,32.85722508,773378.1816
-83.0175221,36.37128564,314180.899
-83.01723902,30.03490295,210774.3896
-83.0169672,34.47787574,655690.6197
-83.01665629,35.92504506,210909.6346
-83.01637838,36.37250056,724220.8292
-83.01587109,29.41928842,511353.0178
-83.01568369,31.77895926,382705.7957
-83.01551709,32.85717735,461531.2648
-83.01449264,35.92494619,380773.1768
-83.01414232,29.43664935,655922.2286
-83.01392878,30.03272351,260710.1407
-83.01377612,31.77863768,674676.382
-83.01362064,36.09341684,260563.3435
-83.01328192,29.43796805,178430.7092
-83.01316946,34.49055384,601.3259125
-83.01286285,29.44336983,562048.0058
-83.01264118,29.4416138,379810.7714
-83.01240705,32.85525243,65669.44357
-83.01234937,30.03152975,653788.3618
-83.01211783,38.72830634,314161.0449
-83.01189059,32.85367352,471860.4207
-83.01152458,34.48953146,314309.5966
-83.01111969,30.03019529,496592.4863
-83.01018516,30.02858566,496272.5939
-83.01009609,34.48826746,675001.232
-83.00956907,36.09219716,496630.8754
-83.00919883,30.02697681,31128.21846
-83.00856997,36.37182542,496497.5731
-83.0083491,34.48706999,511578.7127
-83.00805458,31.77625668,159945.3555
-83.00798219,35.92387699,300163.6702
-83.00735048,34.47266047,49795.46413
-83.00638033,36.37119521,473732.3199
-83.005387,38.72825084,211396.6195
-83.00521641,34.47219576,774152.3519
-83.00480564,31.77395375,179964.8013
-83.00443231,32.85555183,511690.4364
-83.00435691,36.37052612,378789.796
-83.00407074,29.45284077,31538.95104
-83.00346725,36.0872082,62416.17007
-83.00342305,30.0135322,179836.0679
-83.00308212,34.4717207,970109.9012
-83.0029682,38.72813785,211288.4955
-83.00233075,36.36974887,970469.1644
-83.00207276,30.0103049,769669.451
-83.0014573,29.45572218,61152.01572
-83.00042185,29.46096951,378.4821278
-83.00035908,29.45912213,257771.3971
-82.99974937,31.77655877,719445.837
-82.99962257,35.92198448,479713.658
-82.99943561,36.08588017,341437.4523
-82.99927638,32.85481369,676618.2853
-82.99911882,30.0077425,119653.2633
-82.99886372,31.77995506,498397.266
-82.9983341,34.48490084,510901.8231
-82.99797613,36.36944323,178089.3046
-82.99773986,36.08469696,510777.6976
-82.99735665,31.78107009,359745.6064
-82.99715361,32.85306198,300890.1678
-82.99651603,34.48400009,359598.2417
-82.9960406,36.08337317,209883.5497
-82.99580183,36.36940747,736989.6362
-82.99563493,29.46291291,708343.9179
-82.99535769,30.0062749,558851.9667
-82.99469902,34.48314258,316683.3397
-82.99440387,32.85107673,159837.8241
-82.99422767,35.91898361,654080.8926
-82.99413003,38.72675848,460794.0029
-82.99368261,31.77961959,653941.091
-82.99320846,32.85233258,478920.3987
-82.99217005,36.08181505,119519.6516
-82.99196235,31.7786742,736886.2931
-82.99172985,29.46228313,460603.5839
-82.99131522,35.91632766,377397.0384
-82.99105052,32.8524829,159714.5343
-82.99090575,34.48159415,410.526547
-82.99011646,32.8487951,178113.0831
-82.98999929,36.08160388,119404.283
-82.98982566,31.77617308,294358.8384
-82.98961907,38.72586222,332.5707217
-82.98912035,31.7791606,653844.9827
-82.98896297,32.85229968,195.3455756
-82.98886256,31.77740579,340745.9797
-82.98883146,35.91325889,119380.2017
-82.98834118,32.84981148,717994.9658
-82.98805095,29.46342988,316496.2655
-82.98759159,30.00669016,377139.0815
-82.98753061,32.85131239,198203.6402
-82.98703371,31.78717561,340513.2578
-82.98689283,35.91018104,510199.7058
-82.98629648,36.37035658,716043.3589
-82.98566236,29.47788353,708354.9127
-82.98557891,30.00712524,715871.3436
-82.98548653,35.90863581,198100.7088
-82.98496407,31.78668605,716984.2961
-82.98450858,29.46788575,299684.6361
-82.9844697,34.47878662,557.930134
-82.98421028,29.4728977,178912.2227
-82.98396598,36.08597511,2562.246159
-82.98356982,29.49591464,733816.2145
-82.98342685,29.49402205,196.2430845
-82.98333603,29.49767752,603.320955
-82.98301091,29.49944175,588.5773826
-82.98272595,29.50296477,196.3482026
-82.98271377,29.50120557,798.6948624
-82.9825991,29.51013954,1401.462295
-82.98250385,29.51379506,587.2782223
-82.98242702,29.50486395,798.1174134
-82.98228306,29.50662548,254195.792
-82.98221144,31.78833316,2706.629451
-82.98217044,29.48231153,253019.9261
-82.98198217,29.51542689,734781.8267
-82.98148211,36.08293879,252480.1364
-82.98140046,31.78348417,734032.2029
-82.98135279,29.48904548,687.9131397
-82.98121339,31.78966377,733250.5469
-82.98091724,36.07591709,771975.1054
-82.98060666,38.72440241,477012.1656
-82.97958314,31.7908635,296277.6629
-82.97920316,36.06290705,253033.2976
-82.97904587,29.51783711,17237.50099
-82.97882863,35.90806066,369713.7171
-82.9786568,32.83901675,709497.9224
-82.97848426,29.53456153,116538.5243
-82.97823745,31.79213816,761243.9205
-82.97816879,36.37290074,251116.9487
-82.97810594,29.53632655,210683.619
-82.97797292,34.48030625,571.8183449
-82.97769643,29.53118984,550162.7927
-82.97740854,29.5381324,727813.7348
-82.97695205,36.06922195,710364.1628
-82.9764407,35.91941306,17639.02431
-82.97587102,35.91076862,585.8854568
-82.97581266,35.91414998,657593.347
-82.97550311,30.0035341,710848.3336
-82.97521798,29.52851996,51507.82579
-82.97509831,29.54083355,52488.03008
-82.97482057,30.0000258,760765.1282
-82.9745404,36.37487171,199460.9723
-82.97430191,31.79180601,210713.8287
-82.9740933,34.48200584,476654.0826
-82.9739759,36.0736429,499307.5541
-82.97357547,29.99667028,729919.6702
-82.97329849,29.51669293,315422.2713
-82.97287336,32.83014379,11988.10968
-82.97216791,29.62438346,656311.1251
-82.97167481,38.72585997,1485.491647
-82.97140357,29.61103912,261439.0695
-82.97125836,36.3773236,1674.007846
-82.97113873,29.62607692,394384.2095
-82.9706202,32.83452617,540781.0559
-82.97038316,34.48397358,357011.341
-82.97010335,29.6274534,549963.1091
-82.96995157,29.54359351,356699.7389
-82.96980847,32.83172701,726807.9439
-82.96978577,36.07259049,115706.3005
-82.96971911,31.79232439,295468.1082
-82.96963051,38.72681353,115886.7769
-82.96925279,32.83334825,1024471.122
-82.96903286,29.52387495,368605.9683
-82.96875716,29.52211965,367432.3835
-82.96863765,32.82456111,367110.8848
-82.96789437,32.81991775,902.3027215
-82.96760441,32.81645563,356562.9292
-82.96755914,29.61687311,357442.8353
-82.96743746,29.60550669,1480.495632
-82.96728475,29.63017257,703226.8201
-82.96672487,35.9226718,354542.74
-82.96650585,32.81506962,16439.02247
-82.96619894,36.07034538,446.6119082
-82.96610907,32.81908159,361074.6866
-82.96598404,32.82677112,657851.3376
-82.96588446,38.72863367,315216.8633
-82.96575096,29.99514281,1022060.14
-82.9653811,29.54735322,313872.193
-82.96457513,32.8146918,9481.733217
-82.96439965,29.63252868,396971.3641
-82.96365275,36.38072992,239529.4471
-82.96350775,31.78424848,51199.1275
-82.96318765,35.92080244,114639.3463
-82.96295939,32.81406653,346032.8711
-82.96254633,32.81235049,357530.2047
-82.96243257,29.60233275,194.7707295
-82.96197541,32.81060084,42741.25104
-82.96176244,29.98628219,314207.1949
-82.96169341,29.9880425,391.9672857
-82.96159331,29.98980327,314012.5939
-82.96130691,32.80885272,48835.93269
-82.96094281,29.55110463,357504.0117
-82.96047581,29.59735423,725461.6232
-82.96034501,36.06800746,195.3297578
-82.96015723,29.59559956,296509.6986
-82.96009859,38.73158722,243758.2256
-82.95990814,31.78530694,663788.8982
-82.95990245,32.76869737,201243.4126
-82.95980764,29.97751488,195.4809278
-82.95973738,32.76694134,38028.05794
-82.9596628,29.63590458,353424.1991
-82.95938153,29.59209227,347779.9686
-82.95917926,32.76005091,42514.9812
-82.95894828,29.97400909,377.79015
-82.95842563,32.76344464,201558.8093
-82.9583628,31.7846344,4848.348923
-82.95831874,32.8069979,476812.9796
-82.95817724,36.06789868,362207.7542
-82.95791048,29.55324517,365893.0274
-82.95778629,32.78104073,760122.4363
-82.95731836,36.38150995,2636.262456
-82.95725435,32.80472257,211804.3407
-82.95719723,34.47884789,345844.9595
-82.95709309,29.69795865,537074.4343
-82.95689869,29.65424823,692741.4591
-82.95687396,35.92093259,345550.388
-82.95677289,32.75836598,347979.7486
-82.95667803,32.79499162,340879.6789
-82.95665755,29.69620573,936.8062047
-82.95660157,32.80340706,343993.5058
-82.95642442,32.78633784,350389.6865
-82.95634026,29.65581735,8643.441246
-82.95612481,32.70869284,775.9200627
-82.95606081,29.64884717,335936.5524
-82.95600925,29.69093725,349853.6382
-82.95592238,32.7916215,3149.0073
-82.95581201,29.71922513,342199.9141
-82.95579086,29.71760143,8029.8085
-82.95574504,29.64709246,8647.379373
-82.95565065,29.63992105,341013.9832
-82.95562999,32.71045918,238506.2593
-82.95557129,31.78244943,9728.611417
-82.95540169,32.79785239,300110.3824
-82.95522637,34.47837454,9321.187258
-82.95515514,32.71411912,197345.5971
-82.95512707,32.70559698,357126.2634
-82.95505501,35.92222425,332803.1583
-82.95500507,29.71598902,352104.0299
-82.95487069,32.7592344,6590.529197
-82.95448929,29.65678556,4628.975138
-82.95416541,32.7176518,2388.665548
-82.95414804,29.67824321,4387.4009
-82.95407614,32.75706432,2683.95126
-82.95397608,29.70235345,338711.3673
-82.95383699,29.71438225,339904.3328
-82.95379133,32.75575205,17813.02079
-82.95375273,29.5543659,342768.3559
-82.95371292,29.67662561,352318.5805
-82.9536569,32.71928308,1260.299323
-82.95360028,29.6653042,333694.3531
-82.95342,29.72166941,33319.89409
-82.95325759,29.96462053,332057.1332
-82.95319757,32.70457575,502420.1224
-82.95309258,34.47791663,409362.351
-82.95298122,36.38192349,502810.9503
-82.95273598,29.96110968,748565.2883
-82.95264329,29.65747785,976746.3887
-82.95226303,38.73533164,5090.66059
-82.95197738,29.70320783,669342.0825
-82.95191459,32.72255691,558707.7244
-82.95161324,34.72214175,349347.7212
-82.95154269,29.58432729,563260.0111
-82.95139966,29.66231413,8290.790354
-82.95131419,29.65880439,195.4824295
-82.95117391,29.66055809,536473.9432
-82.95097165,34.47800977,748275.3547
-82.95081935,36.38239922,195248.8404
-82.95046023,32.72406762,262064.7089
-82.95039813,38.73655578,307927.9344
-82.95025353,29.95791657,297120.5845
-82.95017301,36.06748837,203281.888
-82.94958539,31.78402049,372022.0703
-82.949377,32.72557254,108378.0391
-82.9492314,32.75759253,195142.9863
-82.94902474,34.47856379,340252.4827
-82.94898445,29.70106645,194961.1548
-82.94872971,32.72720595,1245.865298
-82.94858672,29.7122582,669076.2378
-82.94852808,38.73759257,5096.3636
-82.94844843,29.7580394,977409.6983
-82.94837872,29.95741202,3510.038312
-82.9483225,29.72650834,305654.1307
-82.94802489,32.70313723,544132.3866
-82.94791204,34.61451037,102292.0934
-82.94788559,31.78423593,562330.9203
-82.94786883,29.56302887,225359.0224
-82.9476407,29.75981064,352825.5583
-82.94754166,32.73250029,21327.60031
-82.94748639,29.56822243,2708.441188
-82.94733024,32.75683052,561924.4983
-82.94729374,34.61605299,2511.872838
-82.94708009,32.73426609,540008.0649
-82.94685815,29.7651002,350353.5955
-82.94671148,29.58700059,330723.9677
-82.94670384,32.73603056,14268.60594
-82.94655319,29.71517707,106051.313
-82.94653491,31.78335976,26948.69452
-82.94635538,29.9572602,314828.9535
-82.94601905,34.61150343,680147.2767
-82.9458333,36.0670992,543492.2057
-82.94579533,29.72925222,476580.8481
-82.94568646,31.78592018,335514.5765
-82.94562074,32.74321715,246529.4349
-82.9455332,29.57131872,220466.5024
-82.94526156,34.72369238,246349.7096
-82.94509297,31.78430569,558344.9431
-82.94492884,29.70801736,230422.2938
-82.94490714,29.71439647,15020.33851
-82.94485938,29.57308798,1821.15965
-82.94475754,29.73075615,353864.29
-82.9446247,32.75189044,542596.9247
-82.94435231,34.60496496,353470.9824
-82.94422636,35.92715978,162824.5639
-82.943848,36.06763622,147366.413
-82.94380218,34.60335082,374878.8648
-82.94365943,32.70005748,543432.746
-82.94334119,29.72163373,101728.5266
-82.94326394,31.78621876,722.4533642
-82.94316445,29.71514385,314267.0062
-82.94299248,34.60931439,230361.9382
-82.94254032,31.78451089,540560.0645
-82.94224789,29.75340293,229990.7255
-82.94218179,29.7184785,3691.692098
-82.94203261,29.72024004,1605.046631
-82.94160745,29.70406019,2244.551559
-82.9413758,29.70007699,569636.1352
-82.94122099,34.82116525,559222.3809
-82.94100143,34.72363413,338113.3715
-82.94093361,31.78385505,554896.7803
-82.94080071,29.73893434,512905.731
-82.9407191,36.39134454,567151.194
-82.94055967,34.8337169,172446.4251
-82.94042543,34.84223904,565548.5557
-82.94038534,29.75333102,1851.393635
-82.9402363,34.82560776,539705.9236
-82.94015148,34.60156964,2007.521929
-82.94010841,34.84364155,43803.71569
-82.93998424,34.99506332,120654.2647
-82.93991203,35.9274923,391.0905001
-82.93980271,34.99155011,121185.5489
-82.93974332,34.83886897,600981.1065
-82.9396288,29.59286967,238397.6173
-82.93953626,32.69731653,584180.9566
-82.93940353,34.84063248,199271.5777
-82.9391035,34.48739538,434332.7985
-82.93899133,38.74229255,26309.46811
-82.93887443,34.72373628,1000789.227
-82.93880429,29.75209108,29228.12879
-82.93855821,34.98629582,739627.8361
-82.93834361,36.39625059,601134.3538
-82.9382632,29.58623875,739792.4233
-82.93810996,29.75061258,345966.4818
-82.93795204,32.69409431,17626.86555
-82.93779626,29.59226848,254778.4404
-82.93744289,34.98279751,757812.3969
-82.93736093,36.39978192,14166.04936
-82.9372926,34.85554231,736869.5923
-82.93716324,29.78040003,14557.60358
-82.937064,34.72476973,997737.9478
-82.93694465,38.74319151,28528.84477
-82.93693689,34.98104753,433615.4686
-82.93689645,34.8479753,14151.05411
-82.93681723,34.85392703,585228.5732
-82.93666924,29.59080163,564603.3981
-82.9366465,29.78203161,585409.8017
-82.9365737,34.8496033,323585.9064
-82.93655564,32.68883997,572950.2426
-82.93651784,29.70272724,257427.8964
-82.93626479,35.00134353,28212.01374
-82.93607675,29.95615891,357936.5603
-82.93601446,31.78595941,530994.6615
-82.9357332,34.7261433,476926.9666
-82.93566254,36.07024765,10727.59411
-82.93544716,34.82251047,376807.6588
-82.93528263,32.68534234,436544.2663
-82.93489646,38.7440364,322850.3872
-82.93463775,29.78514123,259602.7882
-82.9345864,36.41199554,738092.8177
-82.93455095,36.4155115,514888.0986
-82.93445793,31.78669822,415436.7563
-82.93444057,32.68359669,220564.4861
-82.93434377,29.80534279,3342.939787
-82.93429446,32.65356669,318272.1076
-82.93426168,32.6644167,316672.2066
-82.93411154,29.80886487,233700.4311
-82.9336093,34.76377379,181.8793391
-82.93343949,29.81049871,235257.9344
-82.93329935,32.65042547,219895.694
-82.93302819,31.7858463,204304.78
-82.93285807,34.48571814,332218.6109
-82.93274973,34.77020321,202901.2645
-82.93272854,32.66303341,234158.4716
-82.93270155,32.66673149,177.0758398
-82.93236378,32.66144272,256749.7681
-82.93224906,34.97314335,1384.937721
-82.93205343,32.64900167,161069.2872
-82.93202022,36.42004676,3313.293764
-82.93192637,32.67876535,419988.0668
-82.93179334,32.64724702,232907.7272
-82.93096553,34.77100149,678880.6831
-82.93079945,38.74570806,22354.61942
-82.93070637,34.97181554,437272.0221
-82.93024978,34.81764462,255635.8206
-82.9301693,32.6754104,21010.13046
-82.93007204,35.00638097,232001.3317
-82.92994391,34.75950428,259678.8225
-82.92982236,32.67365709,550209.0806
-82.92966238,29.81691463,255697.8266
-82.92939683,34.97061924,696695.2529
-82.92938197,36.07540594,22093.99276
-82.92926584,34.77214643,477571.8283
-82.9291796,31.78532484,41837.58939
-82.92914466,34.39631469,95782.897
-82.92889219,32.64575331,494365.6169
-82.92875721,29.95537311,679119.2639
-82.92857327,38.74635754,517416.9237
-82.92822103,34.60338716,995978.9376
-82.92808408,29.79936745,517596.4721
-82.92800083,29.95376021,1149.993635
-82.92773082,29.78903693,681416.1353
-82.92753984,36.0749975,317926.7534
-82.92722393,32.64500848,696314.2843
-82.92716258,29.81992847,299769.0539
-82.92708911,29.95214957,681314.311
-82.92675555,35.94025106,562799.4249
-82.9264903,35.0078397,148921.4733
-82.92640072,34.60247282,263492.5212
-82.92623948,32.64085693,40701.64645
-82.92621634,34.96810026,316295.5924
-82.92591499,29.79953828,25622.34045
-82.92577227,34.73793192,558249.0974
-82.92571275,34.81435231,148729.6642
-82.92568304,36.07398711,337236.8827
-82.92505279,31.7849157,684899.0676
-82.92483155,29.92146225,354219.2748
-82.92470986,34.96690703,540870.5901
-82.92461169,34.7801632,558780.8289
-82.92443699,29.9473164,441670.0493
-82.92429548,38.74773461,299559.2685
-82.92420189,32.63829079,437963.6231
-82.92408496,34.81345844,179.3057463
-82.92396488,32.63668007,544215.117
-82.92388381,29.92471323,382582.4022
-82.92367152,36.07346054,723695.844
-82.92322748,36.42575387,147055.4536
-82.92309428,34.75244496,203144.8863
-82.9229012,34.60088065,537285.1086
-82.92235222,29.92595279,518588.6715
-82.92227668,29.94234067,544021.2623
-82.92218211,34.81295659,495623.0382
-82.92214509,34.3945778,558229.0155
-82.92201252,29.79832296,195988.1007
-82.92187923,32.63399479,315096.126
-82.92181525,32.62886667,382799.6144
-82.92166608,36.07272651,242948.3139
-82.92155641,34.81129852,383565.2691
-82.92123887,32.62711683,336992.5198
-82.92107511,31.78405706,235360.7732
-82.92095932,34.74138896,333952.7678
-82.92080095,34.78399209,7398.338405
-82.92075486,34.80784906,555120.609
-82.92028578,29.79728163,140654.2113
-82.92021607,36.07136156,314839.6297
-82.92013232,32.6255212,118553.7967
-82.92004595,35.00637955,315177.7391
-82.91956574,29.79424435,22246.26552
-82.9192238,34.80653886,738226.4093
-82.91911323,36.42581468,6707.236681
-82.9190957,34.74628701,203329.8616
-82.91904553,34.59927981,329736.6381
-82.91901946,31.78422594,534720.8002
-82.91895454,29.79582311,300428.2352
-82.91842275,34.48300635,557621.7507
-82.91836835,34.80500161,58251.33074
-82.91807139,35.00628456,23816.77663
-82.91757817,35.01895038,568832.6105
-82.91747106,29.89639765,266676.812
-82.91690183,32.62336277,544801.5854
-82.91681719,34.79041118,383602.6048
-82.91674191,36.06930784,34133.60503
-82.91648065,34.48378519,14637.12337
-82.91638775,35.93782093,52982.94018
-82.91632871,34.95973686,127561.8308
-82.91555154,34.79191875,40241.33604
-82.9155086,34.59824444,25939.41296
-82.9153835,35.02493539,22761.1735
-82.91522413,34.80271061,8577.299
-82.91496876,34.94788456,545048.5409
-82.91476605,29.90647866,124837.6829
-82.91457697,36.06931541,651.6782103
-82.91449874,29.90062456,176465.126
-82.91436479,34.48410946,544651.7977
-82.91419313,34.79329252,58268.89678
-82.91415609,35.00754548,181333.3063
-82.914006,36.42222988,2494.530945
-82.91394108,35.02995413,423182.112
-82.91375108,32.62073767,9270.028153
-82.91357207,34.94668043,682376.9524
-82.91349871,38.75060609,562853.7053
-82.91336092,29.89050269,682541.6938
-82.91321232,32.61925778,1680.596452
-82.91304056,29.90559968,311504.3779
-82.91297859,29.82097915,544250.8713
-82.91284779,34.79466608,577502.875
-82.91254054,35.00875201,242586.8137
-82.91244198,32.61548162,68339.8396
-82.91232932,34.39484759,208077.2596
-82.91225414,34.4846629,198288.8066
-82.91182382,32.61359708,51086.74668
-82.91173723,34.94358085,266781.0758
-82.91146567,35.0101213,351717.6331
-82.91141309,31.78406205,102920.2605
-82.91132361,35.9346655,92164.19415
-82.91119278,32.6119833,108974.6047
-82.91114344,34.95573445,423894.955
-82.91085668,36.41987905,62415.02949
-82.91021297,34.39505327,202730.1921
-82.90977359,34.59873108,171482.8592
